Time,CoPx,CoPy
8.253,0.002056,0.090786
8.254,0.002008,0.090804
8.255,0.002008,0.090762
8.256,0.002008,0.090762
8.257,0.002009,0.090798
8.258,0.002008,0.09078
8.259,0.002008,0.09078
8.26,0.002009,0.090756
8.261,0.001985,0.090744
8.262,0.001985,0.090744
8.263,0.001961,0.090774
8.264,0.001938,0.090762
8.265,0.001914,0.090731
8.266,0.001914,0.090731
8.267,0.00189,0.09078
8.268,0.001938,0.090762
8.269,0.001938,0.090738
8.27,0.001915,0.090768
8.271,0.00189,0.09078
8.272,0.00189,0.09078
8.273,0.001939,0.090799
8.274,0.001915,0.090787
8.275,0.001915,0.090787
8.276,0.001915,0.090762
8.277,0.001939,0.090774
8.278,0.001891,0.090756
8.279,0.001915,0.090762
8.28,0.001915,0.090762
8.281,0.001868,0.090781
8.282,0.001892,0.09075
8.283,0.001843,0.090793
8.284,0.001868,0.090781
8.285,0.001844,0.090811
8.286,0.001844,0.090811
8.287,0.00182,0.090824
8.288,0.001844,0.09075
8.289,0.001844,0.090769
8.29,0.001868,0.090781
8.291,0.001844,0.090769
8.292,0.00182,0.090799
8.293,0.001844,0.090769
8.294,0.001772,0.090781
8.295,0.001819,0.090762
8.296,0.00182,0.090738
8.297,0.00182,0.090781
8.298,0.00182,0.090781
8.299,0.001796,0.09075
8.3,0.001771,0.090805
8.301,0.001772,0.090824
8.302,0.001772,0.090824
8.303,0.001795,0.090836
8.304,0.001795,0.090817
8.305,0.001771,0.090787
8.306,0.001819,0.090787
8.307,0.001747,0.090774
8.308,0.001747,0.090818
8.309,0.001747,0.090818
8.31,0.001747,0.090799
8.311,0.001747,0.090756
8.312,0.001723,0.090787
8.313,0.001771,0.090768
8.314,0.001746,0.090781
8.315,0.001746,0.090781
8.316,0.001818,0.090811
8.317,0.001746,0.090823
8.318,0.001747,0.090842
8.319,0.00177,0.090793
8.32,0.001746,0.090823
8.321,0.001722,0.090836
8.322,0.00177,0.090793
8.323,0.00177,0.090793
8.324,0.001746,0.090805
8.325,0.001746,0.090805
8.326,0.001722,0.090774
8.327,0.001722,0.090774
8.328,0.001746,0.090805
8.329,0.001721,0.090817
8.33,0.001721,0.090817
8.331,0.001745,0.090829
8.332,0.001745,0.090829
8.333,0.001697,0.09083
8.334,0.001721,0.09086
8.335,0.001721,0.090842
8.336,0.001697,0.090811
8.337,0.001697,0.090811
8.338,0.001697,0.090811
8.339,0.001697,0.090872
8.34,0.001721,0.090842
8.341,0.001649,0.090854
8.342,0.001649,0.090854
8.343,0.001673,0.090885
8.344,0.001673,0.090823
8.345,0.001673,0.090885
8.346,0.001673,0.090885
8.347,0.001697,0.090872
8.348,0.001649,0.090854
8.349,0.001649,0.090897
8.35,0.001649,0.090854
8.351,0.001625,0.090866
8.352,0.001649,0.090897
8.353,0.001649,0.090897
8.354,0.001649,0.090897
8.355,0.001625,0.090866
8.356,0.001624,0.090909
8.357,0.001625,0.090866
8.358,0.0016,0.090878
8.359,0.001577,0.090866
8.36,0.001625,0.090866
8.361,0.001624,0.090909
8.362,0.001625,0.090866
8.363,0.001601,0.090897
8.364,0.001601,0.090958
8.365,0.001601,0.09094
8.366,0.001577,0.090928
8.367,0.001601,0.09094
8.368,0.001601,0.090915
8.369,0.001625,0.090946
8.37,0.001625,0.090946
8.371,0.001601,0.09094
8.372,0.001601,0.09094
8.373,0.001601,0.091001
8.374,0.001601,0.090977
8.375,0.001601,0.090977
8.376,0.001601,0.09102
8.377,0.001578,0.090965
8.378,0.001625,0.091008
8.379,0.001578,0.090965
8.38,0.001602,0.090995
8.381,0.001578,0.090965
8.382,0.001578,0.090965
8.383,0.001578,0.090983
8.384,0.001602,0.091014
8.385,0.001578,0.091002
8.386,0.001554,0.091014
8.387,0.001554,0.091014
8.388,0.001578,0.091002
8.389,0.001578,0.091002
8.39,0.001554,0.09099
8.391,0.001554,0.09099
8.392,0.001531,0.09102
8.393,0.001555,0.091051
8.394,0.001555,0.091051
8.395,0.001531,0.091039
8.396,0.001555,0.091027
8.397,0.001531,0.091039
8.398,0.001507,0.09107
8.399,0.001507,0.091027
8.4,0.001507,0.09107
8.401,0.001507,0.09107
8.402,0.001483,0.091057
8.403,0.001531,0.091057
8.404,0.001508,0.091045
8.405,0.001484,0.091076
8.406,0.001483,0.0911
8.407,0.001483,0.091057
8.408,0.001483,0.091057
8.409,0.001411,0.091088
8.41,0.001459,0.091045
8.411,0.001483,0.091076
8.412,0.00146,0.091088
8.413,0.001484,0.091076
8.414,0.00146,0.091107
8.415,0.001436,0.091076
8.416,0.001459,0.091045
8.417,0.00146,0.091088
8.418,0.001436,0.091076
8.419,0.001459,0.091131
8.42,0.00146,0.091088
8.421,0.001436,0.091076
8.422,0.001435,0.0911
8.423,0.001388,0.091119
8.424,0.001388,0.091162
8.425,0.001411,0.091088
8.426,0.001388,0.091119
8.427,0.001411,0.091131
8.428,0.001436,0.091119
8.429,0.001435,0.0911
8.43,0.001363,0.091131
8.431,0.001363,0.091174
8.432,0.001411,0.091131
8.433,0.001435,0.0911
8.434,0.001435,0.0911
8.435,0.001387,0.091143
8.436,0.001363,0.091156
8.437,0.001387,0.091125
8.438,0.001387,0.091143
8.439,0.001387,0.091143
8.44,0.001363,0.091198
8.441,0.001387,0.091168
8.442,0.00141,0.091137
8.443,0.00141,0.091137
8.444,0.001387,0.091168
8.445,0.001386,0.091192
8.446,0.001386,0.091192
8.447,0.001458,0.091161
8.448,0.00141,0.091161
8.449,0.001386,0.091149
8.45,0.001386,0.091174
8.451,0.001434,0.091174
8.452,0.001386,0.091192
8.453,0.001362,0.091161
8.454,0.001386,0.091174
8.455,0.001338,0.091174
8.456,0.001362,0.091186
8.457,0.001338,0.091198
8.458,0.001386,0.091155
8.459,0.001386,0.091198
8.46,0.001338,0.091198
8.461,0.001385,0.091198
8.462,0.001385,0.091179
8.463,0.001361,0.091167
8.464,0.001338,0.091198
8.465,0.001337,0.09118
8.466,0.001313,0.09121
8.467,0.001337,0.091222
8.468,0.001361,0.091192
8.469,0.001337,0.091161
8.47,0.001337,0.091161
8.471,0.001313,0.091173
8.472,0.001337,0.091247
8.473,0.00136,0.091216
8.474,0.001336,0.091185
8.475,0.00136,0.091216
8.476,0.001313,0.091173
8.477,0.001336,0.091185
8.478,0.001312,0.091197
8.479,0.001288,0.091228
8.48,0.001312,0.091197
8.481,0.001312,0.091197
8.482,0.001312,0.091197
8.483,0.001312,0.091197
8.484,0.001288,0.091167
8.485,0.001264,0.091179
8.486,0.001264,0.091179
8.487,0.001288,0.091191
8.488,0.001264,0.091179
8.489,0.001264,0.091179
8.49,0.001264,0.091179
8.491,0.001264,0.091203
8.492,0.001264,0.091203
8.493,0.001264,0.091203
8.494,0.001287,0.091173
8.495,0.001264,0.091203
8.496,0.001216,0.091203
8.497,0.001264,0.091203
8.498,0.001264,0.091203
8.499,0.00124,0.091172
8.5,0.001263,0.091142
8.501,0.001264,0.091203
8.502,0.00124,0.091172
8.503,0.001239,0.091215
8.504,0.001239,0.091215
8.505,0.00124,0.091172
8.506,0.001216,0.091246
8.507,0.001239,0.091215
8.508,0.001215,0.091228
8.509,0.001191,0.091258
8.51,0.001263,0.091228
8.511,0.001263,0.091228
8.512,0.001239,0.09124
8.513,0.001239,0.09124
8.514,0.001215,0.091252
8.515,0.001191,0.091283
8.516,0.001167,0.091271
8.517,0.001215,0.091252
8.518,0.001167,0.091295
8.519,0.001191,0.091326
8.52,0.001191,0.091283
8.521,0.001215,0.091313
8.522,0.001191,0.091301
8.523,0.001167,0.091271
8.524,0.001191,0.091283
8.525,0.001167,0.091295
8.526,0.00119,0.091264
8.527,0.00119,0.091264
8.528,0.001191,0.091326
8.529,0.001191,0.091326
8.53,0.001143,0.091326
8.531,0.001191,0.091326
8.532,0.001238,0.091307
8.533,0.001167,0.091295
8.534,0.001191,0.091283
8.535,0.001191,0.091326
8.536,0.001119,0.091295
8.537,0.001143,0.091283
8.538,0.001191,0.091326
8.539,0.001119,0.091356
8.54,0.001095,0.091326
8.541,0.001119,0.091295
8.542,0.001119,0.091356
8.543,0.001119,0.091356
8.544,0.001119,0.091356
8.545,0.001095,0.091326
8.546,0.001071,0.091314
8.547,0.001143,0.091326
8.548,0.001118,0.091338
8.549,0.001143,0.091326
8.55,0.001095,0.091283
8.551,0.001095,0.091283
8.552,0.001071,0.091314
8.553,0.001071,0.091314
8.554,0.001143,0.091302
8.555,0.001071,0.091314
8.556,0.001071,0.091314
8.557,0.001071,0.091314
8.558,0.001071,0.091271
8.559,0.001071,0.091289
8.56,0.001071,0.091289
8.561,0.001071,0.091289
8.562,0.001095,0.09132
8.563,0.001095,0.091259
8.564,0.001047,0.091216
8.565,0.001048,0.091277
8.566,0.001072,0.091265
8.567,0.001071,0.091289
8.568,0.001071,0.091228
8.569,0.001072,0.091265
8.57,0.001048,0.091253
8.571,0.001048,0.091253
8.572,0.001048,0.091253
8.573,0.001048,0.091253
8.574,0.001024,0.091241
8.575,0.001048,0.091229
8.576,0.001048,0.091229
8.577,0.001024,0.091241
8.578,0.001048,0.091229
8.579,0.001072,0.091198
8.58,0.001,0.091229
8.581,0.001001,0.091186
8.582,0.001025,0.091216
8.583,0.001001,0.091186
8.584,0.001025,0.091278
8.585,0.001049,0.091266
8.586,0.001025,0.091235
8.587,0.001001,0.091204
8.588,0.001001,0.091204
8.589,0.001001,0.09118
8.59,0.001025,0.091192
8.591,0.000953,0.09118
8.592,0.000977,0.091211
8.593,0.000953,0.091223
8.594,0.000978,0.091186
8.595,0.001001,0.091198
8.596,0.000978,0.091186
8.597,0.000978,0.091186
8.598,0.001025,0.091186
8.599,0.001001,0.091156
8.6,0.000977,0.091229
8.601,0.001002,0.091217
8.602,0.000954,0.091174
8.603,0.00093,0.091162
8.604,0.000954,0.091174
8.605,0.000978,0.091162
8.606,0.00093,0.091162
8.607,0.00093,0.091162
8.608,0.00093,0.091162
8.609,0.000954,0.09115
8.61,0.000954,0.09115
8.611,0.000906,0.091107
8.612,0.000858,0.09115
8.613,0.000882,0.091181
8.614,0.000858,0.091107
8.615,0.000882,0.091095
8.616,0.000858,0.091125
8.617,0.000882,0.091113
8.618,0.000858,0.091107
8.619,0.00081,0.091126
8.62,0.000835,0.091113
8.621,0.000835,0.091113
8.622,0.000835,0.091113
8.623,0.000835,0.091113
8.624,0.000858,0.091083
8.625,0.000786,0.091113
8.626,0.000786,0.091113
8.627,0.000859,0.091144
8.628,0.000811,0.091101
8.629,0.000787,0.091028
8.63,0.000787,0.09107
8.631,0.000787,0.09107
8.632,0.000834,0.09107
8.633,0.000786,0.091113
8.634,0.000787,0.09107
8.635,0.000763,0.091058
8.636,0.000763,0.091058
8.637,0.000762,0.09104
8.638,0.000787,0.09107
8.639,0.000763,0.091058
8.64,0.000763,0.091058
8.641,0.000763,0.091058
8.642,0.000763,0.091058
8.643,0.000787,0.091028
8.644,0.000763,0.091058
8.645,0.000763,0.091058
8.646,0.000739,0.091027
8.647,0.000787,0.091028
8.648,0.000787,0.091028
8.649,0.000763,0.091058
8.65,0.000715,0.09104
8.651,0.000691,0.091028
8.652,0.000715,0.090997
8.653,0.000763,0.090997
8.654,0.000738,0.091009
8.655,0.000715,0.090978
8.656,0.000715,0.090978
8.657,0.000715,0.090978
8.658,0.000715,0.09104
8.659,0.000738,0.091009
8.66,0.000738,0.091009
8.661,0.000738,0.091009
8.662,0.000738,0.091009
8.663,0.000715,0.090978
8.664,0.000715,0.090978
8.665,0.000715,0.090978
8.666,0.000715,0.090978
8.667,0.00069,0.09099
8.668,0.000715,0.090978
8.669,0.00069,0.09099
8.67,0.000714,0.09096
8.671,0.00069,0.090929
8.672,0.000714,0.090917
8.673,0.000714,0.09096
8.674,0.00069,0.090953
8.675,0.000714,0.090984
8.676,0.000762,0.090941
8.677,0.000714,0.090941
8.678,0.000714,0.090941
8.679,0.00069,0.090911
8.68,0.000714,0.090923
8.681,0.000738,0.090972
8.682,0.000714,0.090923
8.683,0.000738,0.090911
8.684,0.000738,0.090911
8.685,0.000714,0.090923
8.686,0.000714,0.09088
8.687,0.000714,0.09088
8.688,0.000714,0.09088
8.689,0.000738,0.090911
8.69,0.000738,0.090849
8.691,0.000714,0.09088
8.692,0.000714,0.090837
8.693,0.000738,0.090849
8.694,0.000738,0.090849
8.695,0.00069,0.090892
8.696,0.000666,0.09088
8.697,0.000738,0.090849
8.698,0.000714,0.090837
8.699,0.000738,0.090849
8.7,0.00069,0.090849
8.701,0.000714,0.090861
8.702,0.00069,0.090849
8.703,0.00069,0.090806
8.704,0.00069,0.090806
8.705,0.00069,0.090806
8.706,0.000738,0.090849
8.707,0.000714,0.090837
8.708,0.000714,0.090819
8.709,0.00069,0.090745
8.71,0.000666,0.090819
8.711,0.000642,0.090788
8.712,0.000666,0.090819
8.713,0.000666,0.090819
8.714,0.000666,0.090819
8.715,0.000666,0.090819
8.716,0.000666,0.090819
8.717,0.000666,0.090819
8.718,0.000666,0.090819
8.719,0.000618,0.0908
8.72,0.000618,0.0908
8.721,0.000642,0.090788
8.722,0.000618,0.0908
8.723,0.000642,0.090769
8.724,0.000642,0.090769
8.725,0.000618,0.0908
8.726,0.000617,0.090782
8.727,0.000618,0.0908
8.728,0.000594,0.090769
8.729,0.000594,0.090769
8.73,0.000617,0.090782
8.731,0.000617,0.090782
8.732,0.000618,0.090739
8.733,0.000641,0.090708
8.734,0.000594,0.090727
8.735,0.000594,0.090769
8.736,0.000618,0.090739
8.737,0.000593,0.090751
8.738,0.000618,0.090739
8.739,0.000618,0.090739
8.74,0.000618,0.090739
8.741,0.000593,0.09069
8.742,0.000617,0.09072
8.743,0.000593,0.090751
8.744,0.000546,0.090708
8.745,0.000618,0.090739
8.746,0.000641,0.090708
8.747,0.000593,0.090751
8.748,0.000641,0.090708
8.749,0.000617,0.09072
8.75,0.000594,0.090727
8.751,0.000546,0.090708
8.752,0.00057,0.090696
8.753,0.000594,0.090727
8.754,0.000522,0.090739
8.755,0.00057,0.090739
8.756,0.000594,0.090727
8.757,0.00057,0.090696
8.758,0.000594,0.090727
8.759,0.000546,0.090708
8.76,0.00057,0.090696
8.761,0.000522,0.090714
8.762,0.000594,0.090684
8.763,0.00057,0.090714
8.764,0.00057,0.090671
8.765,0.000594,0.090702
8.766,0.00057,0.090733
8.767,0.00057,0.090671
8.768,0.000546,0.090684
8.769,0.000546,0.090659
8.77,0.000546,0.090659
8.771,0.000522,0.09069
8.772,0.000522,0.09069
8.773,0.000546,0.090721
8.774,0.000594,0.090678
8.775,0.000618,0.09069
8.776,0.000546,0.090659
8.777,0.000546,0.090659
8.778,0.000523,0.090604
8.779,0.000523,0.090665
8.78,0.00057,0.090647
8.781,0.000498,0.090616
8.782,0.000498,0.090616
8.783,0.000546,0.090573
8.784,0.000498,0.090616
8.785,0.000475,0.090647
8.786,0.000498,0.090616
8.787,0.000498,0.090635
8.788,0.000498,0.090616
8.789,0.000499,0.090635
8.79,0.000498,0.090616
8.791,0.000522,0.090586
8.792,0.000498,0.090616
8.793,0.000451,0.090573
8.794,0.000498,0.090616
8.795,0.000474,0.090604
8.796,0.000498,0.090574
8.797,0.000498,0.090555
8.798,0.000474,0.090586
8.799,0.000499,0.090531
8.8,0.000451,0.090573
8.801,0.000498,0.090574
8.802,0.000475,0.090561
8.803,0.000451,0.090573
8.804,0.000451,0.090573
8.805,0.000451,0.090573
8.806,0.000427,0.090561
8.807,0.000451,0.090592
8.808,0.000474,0.090586
8.809,0.000451,0.090573
8.81,0.000451,0.090549
8.811,0.000451,0.090592
8.812,0.000403,0.090592
8.813,0.000427,0.090561
8.814,0.000427,0.090561
8.815,0.000427,0.090561
8.816,0.000427,0.090561
8.817,0.000427,0.090561
8.818,0.000403,0.090549
8.819,0.000379,0.090518
8.82,0.000427,0.090519
8.821,0.000403,0.090549
8.822,0.000427,0.090537
8.823,0.000427,0.090537
8.824,0.000403,0.090525
8.825,0.000379,0.090555
8.826,0.000379,0.090555
8.827,0.000379,0.090555
8.828,0.000403,0.090525
8.829,0.000379,0.090555
8.83,0.000379,0.090555
8.831,0.000379,0.090598
8.832,0.000379,0.090555
8.833,0.000355,0.090543
8.834,0.000355,0.090543
8.835,0.000355,0.090543
8.836,0.000355,0.090482
8.837,0.000355,0.090543
8.838,0.000355,0.090543
8.839,0.000355,0.090568
8.84,0.000355,0.090543
8.841,0.000355,0.090543
8.842,0.000355,0.0905
8.843,0.000331,0.090512
8.844,0.000283,0.090512
8.845,0.000331,0.090512
8.846,0.000355,0.090482
8.847,0.000355,0.090482
8.848,0.000355,0.090482
8.849,0.000355,0.090482
8.85,0.000355,0.090482
8.851,0.000331,0.090494
8.852,0.000283,0.090494
8.853,0.000307,0.090525
8.854,0.000331,0.090512
8.855,0.000307,0.090525
8.856,0.000331,0.090537
8.857,0.000307,0.090525
8.858,0.000283,0.090512
8.859,0.000331,0.090494
8.86,0.000307,0.090506
8.861,0.000283,0.090537
8.862,0.000283,0.090537
8.863,0.000283,0.090476
8.864,0.000283,0.090519
8.865,0.000259,0.090506
8.866,0.000307,0.090506
8.867,0.000283,0.090476
8.868,0.000283,0.090476
8.869,0.000307,0.090506
8.87,0.000259,0.090506
8.871,0.000235,0.090519
8.872,0.000235,0.090519
8.873,0.000259,0.090488
8.874,0.000235,0.090519
8.875,0.000235,0.0905
8.876,0.000235,0.090519
8.877,0.000211,0.090549
8.878,0.000259,0.090531
8.879,0.000283,0.090519
8.88,0.000258,0.090531
8.881,0.000235,0.090543
8.882,0.000211,0.090531
8.883,0.000211,0.090531
8.884,0.000211,0.090531
8.885,0.000211,0.090531
8.886,0.000187,0.090543
8.887,0.000211,0.090531
8.888,0.000187,0.090561
8.889,0.000211,0.090531
8.89,0.000211,0.090531
8.891,0.000187,0.0905
8.892,0.000187,0.0905
8.893,0.000211,0.090531
8.894,0.000187,0.090561
8.895,0.000163,0.090574
8.896,0.000187,0.090561
8.897,0.000163,0.090574
8.898,0.000163,0.090574
8.899,0.000187,0.090561
8.9,0.000163,0.090574
8.901,0.000139,0.090562
8.902,0.000139,0.090562
8.903,0.000115,0.090549
8.904,0.000115,0.090549
8.905,0.000115,0.090549
8.906,0.000139,0.090562
8.907,0.000091,0.09058
8.908,0.000067,0.090549
8.909,0.000115,0.090592
8.91,0.000163,0.090592
8.911,0.000139,0.090562
8.912,0.000091,0.090604
8.913,0.000067,0.090592
8.914,0.000091,0.090562
8.915,0.000067,0.090592
8.916,0.000067,0.090574
8.917,0.000067,0.090531
8.918,0.000043,0.090562
8.919,0.000043,0.090562
8.92,0.000043,0.090562
8.921,0.000067,0.090592
8.922,0.000043,0.090605
8.923,-0.000005,0.090586
8.924,0.000019,0.090574
8.925,0.000019,0.090574
8.926,0.000043,0.090605
8.927,-0.000005,0.090604
8.928,-0.000005,0.090586
8.929,0.000019,0.090574
8.93,-0.000029,0.090574
8.931,-0.000005,0.090562
8.932,-0.000029,0.090574
8.933,-0.000029,0.090574
8.934,-0.000029,0.090592
8.935,-0.000029,0.090574
8.936,-0.000029,0.090574
8.937,-0.000005,0.090605
8.938,-0.000053,0.090605
8.939,-0.000077,0.090531
8.94,-0.000053,0.090605
8.941,-0.000053,0.090543
8.942,-0.000077,0.090556
8.943,-0.000077,0.090556
8.944,-0.000077,0.090574
8.945,-0.000125,0.090574
8.946,-0.000125,0.090574
8.947,-0.000101,0.090605
8.948,-0.000077,0.090617
8.949,-0.000125,0.090574
8.95,-0.000125,0.090574
8.951,-0.000101,0.090605
8.952,-0.000101,0.090605
8.953,-0.000125,0.090574
8.954,-0.000125,0.090593
8.955,-0.000125,0.090593
8.956,-0.000149,0.090562
8.957,-0.000149,0.090562
8.958,-0.000173,0.09055
8.959,-0.000173,0.090513
8.96,-0.000197,0.090501
8.961,-0.000197,0.090562
8.962,-0.000197,0.090562
8.963,-0.000173,0.090574
8.964,-0.000221,0.090593
8.965,-0.000221,0.090593
8.966,-0.000245,0.090605
8.967,-0.000221,0.090593
8.968,-0.000221,0.090574
8.969,-0.000245,0.090586
8.97,-0.000293,0.090587
8.971,-0.000269,0.090574
8.972,-0.000269,0.090531
8.973,-0.000293,0.090562
8.974,-0.000293,0.090562
8.975,-0.000317,0.090574
8.976,-0.000317,0.090574
8.977,-0.000341,0.090544
8.978,-0.000341,0.090587
8.979,-0.000317,0.090556
8.98,-0.000341,0.090587
8.981,-0.000341,0.090587
8.982,-0.000365,0.090617
8.983,-0.000365,0.090574
8.984,-0.000389,0.090587
8.985,-0.000389,0.09063
8.986,-0.000365,0.090617
8.987,-0.000413,0.090556
8.988,-0.000437,0.090587
8.989,-0.000437,0.090587
8.99,-0.000437,0.090587
8.991,-0.000413,0.090556
8.992,-0.000413,0.090617
8.993,-0.000437,0.090587
8.994,-0.000413,0.090556
8.995,-0.000437,0.090587
8.996,-0.000461,0.090599
8.997,-0.000437,0.09063
8.998,-0.000461,0.090618
8.999,-0.000461,0.090618
9,-0.000461,0.090618
9.001,-0.000461,0.090618
9.002,-0.000485,0.090648
9.003,-0.000461,0.090618
9.004,-0.000485,0.090648
9.005,-0.000485,0.090648
9.006,-0.000461,0.090636
9.007,-0.000485,0.090667
9.008,-0.000461,0.090654
9.009,-0.000485,0.090667
9.01,-0.000461,0.090679
9.011,-0.000509,0.090636
9.012,-0.000509,0.090636
9.013,-0.000485,0.090648
9.014,-0.000485,0.090667
9.015,-0.000485,0.090642
9.016,-0.000509,0.090655
9.017,-0.000509,0.090673
9.018,-0.000509,0.090655
9.019,-0.000557,0.090654
9.02,-0.000509,0.090673
9.021,-0.000485,0.090624
9.022,-0.000557,0.090654
9.023,-0.000533,0.090685
9.024,-0.000557,0.090654
9.025,-0.000557,0.090654
9.026,-0.000533,0.090685
9.027,-0.000533,0.090685
9.028,-0.000509,0.090697
9.029,-0.000533,0.090685
9.03,-0.000557,0.090654
9.031,-0.000509,0.090655
9.032,-0.000509,0.09063
9.033,-0.000557,0.090673
9.034,-0.000557,0.090673
9.035,-0.000557,0.090673
9.036,-0.000558,0.090692
9.037,-0.000557,0.090673
9.038,-0.000557,0.090691
9.039,-0.000557,0.090673
9.04,-0.000557,0.090673
9.041,-0.000533,0.090642
9.042,-0.000581,0.090661
9.043,-0.000605,0.090691
9.044,-0.000581,0.090661
9.045,-0.000581,0.090685
9.046,-0.000557,0.090673
9.047,-0.000581,0.090661
9.048,-0.000581,0.090661
9.049,-0.000558,0.090692
9.05,-0.000581,0.090661
9.051,-0.000605,0.090673
9.052,-0.000605,0.09063
9.053,-0.000605,0.090691
9.054,-0.000582,0.090722
9.055,-0.000606,0.09071
9.056,-0.000629,0.090704
9.057,-0.000606,0.090673
9.058,-0.000605,0.09063
9.059,-0.000654,0.090692
9.06,-0.000629,0.090679
9.061,-0.000654,0.090692
9.062,-0.000654,0.090692
9.063,-0.000677,0.090643
9.064,-0.000654,0.090692
9.065,-0.000654,0.090692
9.066,-0.000653,0.09063
9.067,-0.000701,0.090673
9.068,-0.000701,0.090673
9.069,-0.000678,0.090704
9.07,-0.000678,0.090704
9.071,-0.000725,0.090704
9.072,-0.000701,0.090691
9.073,-0.000654,0.090735
9.074,-0.000726,0.090722
9.075,-0.000725,0.090704
9.076,-0.000701,0.090673
9.077,-0.00075,0.090673
9.078,-0.000701,0.090673
9.079,-0.000725,0.090704
9.08,-0.000725,0.090704
9.081,-0.000726,0.090704
9.082,-0.000726,0.090704
9.083,-0.000726,0.090704
9.084,-0.000726,0.090765
9.085,-0.000726,0.090747
9.086,-0.00075,0.090759
9.087,-0.000726,0.090765
9.088,-0.000726,0.090704
9.089,-0.00075,0.090735
9.09,-0.00075,0.090778
9.091,-0.000774,0.090747
9.092,-0.000798,0.090759
9.093,-0.000774,0.090747
9.094,-0.000774,0.090747
9.095,-0.000774,0.090808
9.096,-0.000774,0.090747
9.097,-0.000774,0.090747
9.098,-0.000822,0.090765
9.099,-0.000822,0.090765
9.1,-0.000774,0.090808
9.101,-0.000774,0.090808
9.102,-0.00075,0.090839
9.103,-0.000798,0.090821
9.104,-0.000822,0.090809
9.105,-0.000798,0.090796
9.106,-0.000798,0.090778
9.107,-0.000822,0.090765
9.108,-0.000846,0.090839
9.109,-0.000846,0.090839
9.11,-0.000822,0.09087
9.111,-0.000822,0.09087
9.112,-0.00087,0.090827
9.113,-0.000822,0.09087
9.114,-0.000822,0.09087
9.115,-0.000846,0.090839
9.116,-0.000822,0.09087
9.117,-0.000799,0.090901
9.118,-0.000823,0.090913
9.119,-0.000847,0.090901
9.12,-0.00087,0.090895
9.121,-0.000846,0.090882
9.122,-0.00087,0.090913
9.123,-0.000871,0.090913
9.124,-0.000823,0.090913
9.125,-0.000847,0.090901
9.126,-0.000871,0.090956
9.127,-0.000871,0.090956
9.128,-0.000847,0.090987
9.129,-0.000847,0.090987
9.13,-0.000871,0.091017
9.131,-0.000895,0.09103
9.132,-0.000871,0.090999
9.133,-0.000871,0.090999
9.134,-0.000871,0.090999
9.135,-0.000871,0.090999
9.136,-0.000895,0.091011
9.137,-0.000871,0.091042
9.138,-0.000847,0.091011
9.139,-0.000871,0.091024
9.14,-0.000871,0.091024
9.141,-0.000919,0.091024
9.142,-0.000919,0.091042
9.143,-0.000895,0.091054
9.144,-0.000919,0.091066
9.145,-0.000919,0.09111
9.146,-0.000919,0.09111
9.147,-0.000919,0.09111
9.148,-0.000943,0.091122
9.149,-0.000943,0.091122
9.15,-0.000943,0.091122
9.151,-0.000943,0.091122
9.152,-0.000967,0.091134
9.153,-0.000967,0.091134
9.154,-0.000943,0.091146
9.155,-0.000991,0.091189
9.156,-0.000944,0.091189
9.157,-0.000968,0.09122
9.158,-0.000968,0.091201
9.159,-0.000944,0.091189
9.16,-0.000992,0.091232
9.161,-0.000968,0.09122
9.162,-0.000992,0.091232
9.163,-0.000967,0.091244
9.164,-0.001015,0.091201
9.165,-0.000943,0.091214
9.166,-0.000967,0.091244
9.167,-0.000967,0.091244
9.168,-0.000967,0.091244
9.169,-0.000943,0.091256
9.17,-0.000991,0.091238
9.171,-0.000967,0.091269
9.172,-0.00092,0.091312
9.173,-0.000991,0.091281
9.174,-0.000967,0.091269
9.175,-0.000991,0.091238
9.176,-0.000991,0.091281
9.177,-0.000943,0.091281
9.178,-0.000967,0.091293
9.179,-0.000967,0.091293
9.18,-0.001015,0.091336
9.181,-0.001015,0.091317
9.182,-0.000967,0.091317
9.183,-0.001015,0.091317
9.184,-0.000991,0.091348
9.185,-0.000991,0.091348
9.186,-0.000991,0.091372
9.187,-0.000991,0.091372
9.188,-0.000991,0.091372
9.189,-0.000991,0.091354
9.19,-0.000991,0.091354
9.191,-0.000991,0.091354
9.192,-0.000991,0.091354
9.193,-0.000967,0.091323
9.194,-0.000968,0.091385
9.195,-0.000992,0.091415
9.196,-0.000991,0.091378
9.197,-0.000919,0.091409
9.198,-0.000968,0.091409
9.199,-0.000991,0.091378
9.2,-0.000968,0.091409
9.201,-0.000968,0.091409
9.202,-0.000968,0.091409
9.203,-0.000968,0.091409
9.204,-0.000991,0.091402
9.205,-0.000991,0.091402
9.206,-0.000968,0.091433
9.207,-0.000991,0.091464
9.208,-0.000968,0.091433
9.209,-0.000968,0.091433
9.21,-0.000968,0.091433
9.211,-0.000968,0.091433
9.212,-0.000992,0.091421
9.213,-0.000991,0.091464
9.214,-0.000968,0.091433
9.215,-0.000968,0.091433
9.216,-0.000991,0.091464
9.217,-0.000992,0.091445
9.218,-0.000991,0.091464
9.219,-0.000992,0.091445
9.22,-0.000991,0.091464
9.221,-0.001015,0.091476
9.222,-0.000991,0.091464
9.223,-0.000991,0.091464
9.224,-0.000991,0.091464
9.225,-0.000944,0.091482
9.226,-0.000968,0.091495
9.227,-0.000991,0.091464
9.228,-0.000944,0.091482
9.229,-0.000967,0.091452
