Time,CoPx,CoPy
0.212000,0.090619,0.012782
0.213000,0.090509,0.012624
0.214000,0.090139,0.012626
0.215000,0.090252,0.012781
0.216000,0.090139,0.012626
0.217000,0.090509,0.012295
0.218000,0.090622,0.012450
0.219000,0.090365,0.012278
0.220000,0.090622,0.012122
0.221000,0.090622,0.012122
0.222000,0.090622,0.012122
0.223000,0.090111,0.012104
0.224000,0.090480,0.011774
0.225000,0.090480,0.011774
0.226000,0.090480,0.011774
0.227000,0.090483,0.011443
0.228000,0.090114,0.011445
0.229000,0.090114,0.011445
0.230000,0.090114,0.011445
0.231000,0.090226,0.011272
0.232000,0.090226,0.011272
0.233000,0.090342,0.011097
0.234000,0.090311,0.010910
0.235000,0.090423,0.010739
0.236000,0.090171,0.010566
0.237000,0.090171,0.010566
0.238000,0.089919,0.010394
0.239000,0.090174,0.009911
0.240000,0.090286,0.009741
0.241000,0.090286,0.009741
0.242000,0.090174,0.009911
0.243000,0.090398,0.009896
0.244000,0.090653,0.009413
0.245000,0.089895,0.009229
0.246000,0.089753,0.009541
0.247000,0.089865,0.009372
0.248000,0.089615,0.009202
0.249000,0.089503,0.009046
0.250000,0.089250,0.009204
0.251000,0.089615,0.008878
0.252000,0.089365,0.008708
0.253000,0.089618,0.008550
0.254000,0.089253,0.008877
0.255000,0.089506,0.008719
0.256000,0.089252,0.008552
0.257000,0.089115,0.008215
0.258000,0.088614,0.008203
0.259000,0.088842,0.007866
0.260000,0.088478,0.007867
0.261000,0.088729,0.007710
0.262000,0.088617,0.007554
0.263000,0.088617,0.007554
0.264000,0.088140,0.007723
0.265000,0.088391,0.007241
0.266000,0.088278,0.007409
0.267000,0.088278,0.007409
0.268000,0.087891,0.007232
0.269000,0.087530,0.006907
0.270000,0.087396,0.006573
0.271000,0.087509,0.006407
0.272000,0.087035,0.006250
0.273000,0.087282,0.006417
0.274000,0.086671,0.006251
0.275000,0.086311,0.006250
0.276000,0.086311,0.005928
0.277000,0.086311,0.005928
0.278000,0.086065,0.005761
0.279000,0.085818,0.005272
0.280000,0.085325,0.005266
0.281000,0.085078,0.005424
0.282000,0.084718,0.005102
0.283000,0.084833,0.004938
0.284000,0.084474,0.004937
0.285000,0.084474,0.004615
0.286000,0.084115,0.004293
0.287000,0.084359,0.004458
0.288000,0.084115,0.004293
0.289000,0.083510,0.004130
0.290000,0.083510,0.004130
0.291000,0.083025,0.003802
0.292000,0.082906,0.003968
0.293000,0.082061,0.003642
0.294000,0.082178,0.003479
0.295000,0.082422,0.003320
0.296000,0.082178,0.003479
0.297000,0.081820,0.003158
0.298000,0.081820,0.003158
0.299000,0.081696,0.002833
0.300000,0.081455,0.002671
0.301000,0.081696,0.002833
0.302000,0.081099,0.002350
0.303000,0.080500,0.002190
0.304000,0.080856,0.002191
0.305000,0.080975,0.001709
0.306000,0.080495,0.001707
0.307000,0.080377,0.001549
0.308000,0.080139,0.001388
0.309000,0.079660,0.001387
0.310000,0.079540,0.001067
0.311000,0.079417,0.001068
0.312000,0.078942,0.001067
0.313000,0.079177,0.001066
0.314000,0.078823,0.000590
0.315000,0.078351,0.000590
0.316000,0.077880,0.000591
0.317000,0.077879,0.000749
0.318000,0.077530,0.000276
0.319000,0.077415,-0.000037
0.320000,0.077415,0.000121
0.321000,0.077181,0.000279
0.322000,0.077067,0.000125
0.323000,0.076608,-0.000187
0.324000,0.076269,-0.000493
0.325000,0.076043,-0.000490
0.326000,0.075587,-0.000488
0.327000,0.075139,-0.000638
0.328000,0.074584,-0.000784
0.329000,0.074372,-0.000625
0.330000,0.073829,-0.001073
0.331000,0.073509,-0.000765
0.332000,0.073079,-0.000911
0.333000,0.072764,-0.000903
0.334000,0.072019,-0.001192
0.335000,0.071829,-0.001037
0.336000,0.071083,-0.001178
0.337000,0.070570,-0.001315
0.338000,0.070275,-0.001599
0.339000,0.069675,-0.001731
0.340000,0.069080,-0.001572
0.341000,0.068361,-0.001707
0.342000,0.067874,-0.001839
0.343000,0.067506,-0.002111
0.344000,0.066915,-0.002100
0.345000,0.066533,-0.002233
0.346000,0.066063,-0.002360
0.347000,0.065597,-0.002485
0.348000,0.065135,-0.002609
0.349000,0.064482,-0.002593
0.350000,0.063723,-0.002991
0.351000,0.063053,-0.003116
0.352000,0.062582,-0.003380
0.353000,0.061952,-0.003632
0.354000,0.061295,-0.003753
0.355000,0.060754,-0.004006
0.356000,0.060220,-0.004259
0.357000,0.059654,-0.004652
0.358000,0.059013,-0.004769
0.359000,0.058190,-0.005015
0.360000,0.057855,-0.004863
0.361000,0.057154,-0.005236
0.362000,0.056532,-0.005615
0.363000,0.056094,-0.005598
0.364000,0.055590,-0.006100
0.365000,0.054798,-0.006336
0.366000,0.053787,-0.006579
0.367000,0.053475,-0.006687
0.368000,0.052874,-0.006794
0.369000,0.052213,-0.007149
0.370000,0.051381,-0.007366
0.371000,0.050623,-0.007850
0.372000,0.050264,-0.007941
0.373000,0.049625,-0.008285
0.374000,0.048820,-0.008494
0.375000,0.048081,-0.008712
0.376000,0.047573,-0.009170
0.377000,0.046677,-0.009253
0.378000,0.045735,-0.009572
0.379000,0.045132,-0.009900
0.380000,0.044482,-0.010214
0.381000,0.043839,-0.010525
0.382000,0.043090,-0.010715
0.383000,0.042029,-0.010890
0.384000,0.041140,-0.011433
0.385000,0.040418,-0.011618
0.386000,0.039810,-0.011912
0.387000,0.038635,-0.012188
0.388000,0.037978,-0.012618
0.389000,0.036826,-0.012888
0.390000,0.036028,-0.013184
0.391000,0.035459,-0.013465
0.392000,0.034488,-0.013849
0.393000,0.033527,-0.013999
0.394000,0.032467,-0.014270
0.395000,0.031528,-0.014644
0.396000,0.030995,-0.015136
0.397000,0.030150,-0.015363
0.398000,0.029379,-0.015622
0.399000,0.028477,-0.015981
0.400000,0.027475,-0.016234
0.401000,0.026866,-0.016605
0.402000,0.026126,-0.016852
0.403000,0.025366,-0.017298
0.404000,0.024640,-0.017540
0.405000,0.024004,-0.017860
0.406000,0.023161,-0.018195
0.407000,0.022588,-0.018759
0.408000,0.021500,-0.018854
0.409000,0.021027,-0.019276
0.410000,0.020430,-0.019577
0.411000,0.019500,-0.019779
0.412000,0.018832,-0.020209
0.413000,0.018277,-0.020522
0.414000,0.017513,-0.020850
0.415000,0.016739,-0.021156
0.416000,0.015989,-0.021684
0.417000,0.015334,-0.021869
0.418000,0.014717,-0.022301
0.419000,0.014195,-0.022594
0.420000,0.013454,-0.022884
0.421000,0.012733,-0.023395
0.422000,0.012134,-0.023614
0.423000,0.011633,-0.023895
0.424000,0.010821,-0.024110
0.425000,0.010015,-0.024522
0.426000,0.009653,-0.024734
0.427000,0.008857,-0.025141
0.428000,0.008283,-0.025350
0.429000,0.007713,-0.025752
0.430000,0.007034,-0.026041
0.431000,0.006577,-0.026329
0.432000,0.006123,-0.026615
0.433000,0.005459,-0.026899
0.434000,0.004695,-0.027097
0.435000,0.004143,-0.027269
0.436000,0.003496,-0.027573
0.437000,0.003166,-0.027742
0.438000,0.002734,-0.028017
0.439000,0.002307,-0.028504
0.440000,0.001882,-0.028613
0.441000,0.001459,-0.028883
0.442000,0.000831,-0.029176
0.443000,0.000414,-0.029442
0.444000,-0.000207,-0.029520
0.445000,-0.000823,-0.029756
0.446000,-0.001128,-0.029938
0.447000,-0.001635,-0.030119
0.448000,-0.002038,-0.030405
0.449000,-0.002539,-0.030584
0.450000,-0.002935,-0.030839
0.451000,-0.003434,-0.031041
0.452000,-0.003828,-0.031140
0.453000,-0.004319,-0.031494
0.454000,-0.004707,-0.031771
0.455000,-0.005192,-0.031943
0.456000,-0.005678,-0.032142
0.457000,-0.006164,-0.032339
0.458000,-0.006641,-0.032508
0.459000,-0.007116,-0.032853
0.460000,-0.007594,-0.033047
0.461000,-0.007969,-0.033138
0.462000,-0.008442,-0.033332
0.463000,-0.008915,-0.033523
0.464000,-0.009291,-0.033817
0.465000,-0.009665,-0.033935
0.466000,-0.010132,-0.034124
0.467000,-0.010496,-0.034211
0.468000,-0.010765,-0.034400
0.469000,-0.011227,-0.034587
