Time,CoPx,CoPy
3.437,-0.008855,0.073844
3.438,-0.008855,0.073801
3.439,-0.008853,0.073743
3.44,-0.008853,0.0737
3.441,-0.00878,0.073671
3.442,-0.008828,0.073628
3.443,-0.008803,0.0736
3.444,-0.008803,0.073514
3.445,-0.008826,0.073485
3.446,-0.00885,0.073471
3.447,-0.008824,0.073427
3.448,-0.008824,0.073341
3.449,-0.008848,0.073284
3.45,-0.008846,0.073227
3.451,-0.008869,0.073198
3.452,-0.008844,0.073169
3.453,-0.008798,0.073141
3.454,-0.008821,0.073112
3.455,-0.008821,0.073069
3.456,-0.008798,0.073012
3.457,-0.008821,0.072984
3.458,-0.008821,0.072941
3.459,-0.008845,0.072927
3.46,-0.008844,0.072869
3.461,-0.008843,0.072783
3.462,-0.008845,0.072798
3.463,-0.008868,0.072769
3.464,-0.008868,0.072769
3.465,-0.008868,0.072683
3.466,-0.008843,0.072655
3.467,-0.008845,0.072669
3.468,-0.00882,0.07264
3.469,-0.008841,0.072554
3.47,-0.008818,0.07254
3.471,-0.008796,0.072498
3.472,-0.008844,0.072455
3.473,-0.008796,0.072412
3.474,-0.008845,0.072384
3.475,-0.00887,0.07237
3.476,-0.008845,0.072341
3.477,-0.008822,0.072327
3.478,-0.008822,0.072284
3.479,-0.008845,0.072255
3.48,-0.008845,0.072255
3.481,-0.008822,0.072155
3.482,-0.008822,0.072155
3.483,-0.008846,0.072098
3.484,-0.008848,0.072113
3.485,-0.008848,0.07207
3.486,-0.008823,0.072041
3.487,-0.008848,0.072027
3.488,-0.008825,0.072013
3.489,-0.008825,0.072013
3.49,-0.008824,0.071927
3.491,-0.008849,0.071913
3.492,-0.008872,0.071884
3.493,-0.008849,0.07187
3.494,-0.008826,0.071899
3.495,-0.008801,0.071827
3.496,-0.008828,0.071827
3.497,-0.008852,0.071813
3.498,-0.008852,0.07177
3.499,-0.008851,0.071756
3.5,-0.008851,0.071756
3.501,-0.008852,0.071727
3.502,-0.008852,0.071684
3.503,-0.008806,0.071656
3.504,-0.008854,0.071613
3.505,-0.008878,0.071642
3.506,-0.008901,0.07157
3.507,-0.008878,0.071556
3.508,-0.008855,0.071542
3.509,-0.008878,0.071513
3.51,-0.008878,0.07147
3.511,-0.008855,0.071498
3.512,-0.008903,0.071456
3.513,-0.008876,0.071412
3.514,-0.008878,0.071427
3.515,-0.008855,0.071413
3.516,-0.008878,0.071384
3.517,-0.008853,0.071355
3.518,-0.008877,0.071298
3.519,-0.008902,0.071327
3.52,-0.008877,0.071298
3.521,-0.008902,0.071327
3.522,-0.00895,0.071284
3.523,-0.008927,0.071269
3.524,-0.008904,0.071298
3.525,-0.008927,0.071269
3.526,-0.008927,0.071227
3.527,-0.008952,0.071255
3.528,-0.008953,0.07127
3.529,-0.008978,0.071255
3.53,-0.00893,0.071255
3.531,-0.008953,0.071227
3.532,-0.00893,0.071212
3.533,-0.009003,0.071198
3.534,-0.00898,0.071184
3.535,-0.008955,0.071198
3.536,-0.00898,0.071184
3.537,-0.008955,0.071198
3.538,-0.009003,0.071155
3.539,-0.008955,0.071112
3.54,-0.008979,0.071141
3.541,-0.008981,0.071155
3.542,-0.009031,0.07117
3.543,-0.009004,0.071127
3.544,-0.009027,0.071098
3.545,-0.009004,0.071127
3.546,-0.009029,0.071112
3.547,-0.009006,0.071098
3.548,-0.009006,0.071098
3.549,-0.009004,0.071041
3.55,-0.009029,0.071069
3.551,-0.009052,0.071084
3.552,-0.008981,0.071069
3.553,-0.009054,0.071055
3.554,-0.009052,0.071084
3.555,-0.009029,0.071069
3.556,-0.009052,0.071041
3.557,-0.009052,0.071041
3.558,-0.009052,0.071041
3.559,-0.009052,0.071041
3.56,-0.009027,0.071012
3.561,-0.009027,0.071012
3.562,-0.009027,0.071012
3.563,-0.00905,0.071026
3.564,-0.009027,0.071012
3.565,-0.00905,0.070983
3.566,-0.00905,0.070983
3.567,-0.009073,0.070954
3.568,-0.00905,0.070983
3.569,-0.009048,0.070969
3.57,-0.009071,0.07094
3.571,-0.00905,0.070983
3.572,-0.009073,0.070954
3.573,-0.00905,0.070983
3.574,-0.009073,0.070997
3.575,-0.009073,0.070997
3.576,-0.009073,0.070997
3.577,-0.009071,0.070983
3.578,-0.009071,0.070983
3.579,-0.009071,0.070983
3.58,-0.009071,0.070983
3.581,-0.009071,0.070983
3.582,-0.009071,0.070983
3.583,-0.009048,0.071012
3.584,-0.009094,0.070997
3.585,-0.009094,0.070997
3.586,-0.009071,0.071026
3.587,-0.009095,0.07104
3.588,-0.009118,0.071012
3.589,-0.009118,0.071054
3.59,-0.009141,0.071026
3.591,-0.00912,0.071069
3.592,-0.009095,0.071083
3.593,-0.009118,0.071097
3.594,-0.009143,0.071126
3.595,-0.009118,0.071097
3.596,-0.009118,0.071097
3.597,-0.009118,0.07114
3.598,-0.009116,0.071126
3.599,-0.009141,0.071155
3.6,-0.009141,0.071155
3.601,-0.009164,0.071169
3.602,-0.009139,0.071183
3.603,-0.009162,0.071197
3.604,-0.009139,0.071226
3.605,-0.009139,0.071226
3.606,-0.009189,0.071241
3.607,-0.009188,0.071226
3.608,-0.009187,0.071269
3.609,-0.009187,0.071269
3.61,-0.009187,0.071269
3.611,-0.009163,0.071283
3.612,-0.00914,0.071355
3.613,-0.009163,0.071369
3.614,-0.009188,0.071355
3.615,-0.009163,0.071369
3.616,-0.009188,0.071398
3.617,-0.009212,0.071384
3.618,-0.009236,0.071398
3.619,-0.009188,0.071441
3.62,-0.009188,0.071441
3.621,-0.009188,0.071483
3.622,-0.009186,0.071469
3.623,-0.009211,0.071498
3.624,-0.009211,0.071584
3.625,-0.009236,0.071613
3.626,-0.009236,0.071613
3.627,-0.009236,0.071613
3.628,-0.009211,0.071627
3.629,-0.009259,0.071627
3.63,-0.009259,0.07167
3.631,-0.009236,0.071698
3.632,-0.009282,0.071727
3.633,-0.009284,0.071741
3.634,-0.009284,0.071784
3.635,-0.009261,0.071813
3.636,-0.009258,0.071784
3.637,-0.009306,0.071827
3.638,-0.009283,0.071856
3.639,-0.009308,0.071884
3.64,-0.009306,0.071912
3.641,-0.009281,0.071927
3.642,-0.009306,0.071998
3.643,-0.009329,0.072013
3.644,-0.009304,0.072027
3.645,-0.009282,0.072055
3.646,-0.009306,0.072084
3.647,-0.009305,0.072112
3.648,-0.009328,0.072127
3.649,-0.009328,0.072127
3.65,-0.009353,0.072155
3.651,-0.009328,0.072212
3.652,-0.009353,0.072284
3.653,-0.009351,0.072269
3.654,-0.009353,0.072327
3.655,-0.009353,0.07237
3.656,-0.009351,0.072355
3.657,-0.009353,0.072413
3.658,-0.009376,0.072427
3.659,-0.009376,0.07247
3.66,-0.009376,0.072513
3.661,-0.009399,0.072527
3.662,-0.009397,0.072555
3.663,-0.009375,0.072584
3.664,-0.009398,0.072598
3.665,-0.009398,0.07264
3.666,-0.009373,0.072697
3.667,-0.009373,0.072697
3.668,-0.009421,0.07274
3.669,-0.009421,0.07274
3.67,-0.009446,0.072769
3.671,-0.009446,0.072812
3.672,-0.009446,0.072855
3.673,-0.009444,0.072883
3.674,-0.009469,0.072912
3.675,-0.009471,0.072969
3.676,-0.009446,0.072984
3.677,-0.009446,0.073026
3.678,-0.00947,0.07304
3.679,-0.009494,0.073069
3.68,-0.009471,0.073098
3.681,-0.009471,0.073141
3.682,-0.009542,0.073112
3.683,-0.009567,0.073184
3.684,-0.009544,0.073213
3.685,-0.009542,0.073241
3.686,-0.009517,0.073255
3.687,-0.00952,0.07327
3.688,-0.009519,0.073312
3.689,-0.009543,0.073326
3.69,-0.009518,0.07334
3.691,-0.009541,0.073397
3.692,-0.009541,0.073397
3.693,-0.009518,0.073426
3.694,-0.009543,0.073455
3.695,-0.009541,0.073483
3.696,-0.009566,0.073469
3.697,-0.009566,0.073469
3.698,-0.009541,0.073483
3.699,-0.009541,0.073483
3.7,-0.009589,0.073526
3.701,-0.009541,0.073526
3.702,-0.009566,0.073512
3.703,-0.009566,0.073597
3.704,-0.009541,0.073569
3.705,-0.009566,0.073555
3.706,-0.009591,0.073584
3.707,-0.009566,0.073597
3.708,-0.009589,0.073611
3.709,-0.009589,0.073611
3.71,-0.009541,0.073654
3.711,-0.009591,0.073669
3.712,-0.009614,0.073683
3.713,-0.009566,0.073683
3.714,-0.009589,0.073697
3.715,-0.009589,0.073697
3.716,-0.009591,0.073712
3.717,-0.009591,0.073712
3.718,-0.009591,0.073755
3.719,-0.009591,0.073755
3.72,-0.009614,0.073769
3.721,-0.009568,0.073784
3.722,-0.009593,0.073813
3.723,-0.009618,0.073842
3.724,-0.00957,0.073842
3.725,-0.00957,0.073842
3.726,-0.009572,0.0739
3.727,-0.009593,0.073856
3.728,-0.009643,0.073914
3.729,-0.009595,0.073957
3.73,-0.009597,0.073972
3.731,-0.009622,0.074001
3.732,-0.009574,0.074
3.733,-0.009597,0.074014
3.734,-0.009623,0.074086
3.735,-0.009552,0.074115
3.736,-0.009599,0.074115
3.737,-0.009599,0.074072
3.738,-0.009624,0.074101
3.739,-0.009601,0.07413
3.74,-0.009601,0.074173
3.741,-0.009649,0.074173
3.742,-0.009603,0.074188
3.743,-0.009627,0.074202
3.744,-0.009651,0.074231
3.745,-0.009651,0.074231
3.746,-0.00963,0.074275
3.747,-0.009653,0.074289
3.748,-0.009582,0.074275
3.749,-0.009605,0.074289
3.75,-0.009632,0.074333
3.751,-0.009632,0.074333
3.752,-0.009632,0.074419
3.753,-0.009655,0.07439
3.754,-0.009608,0.07439
3.755,-0.009584,0.074376
3.756,-0.009634,0.074391
3.757,-0.009634,0.074391
3.758,-0.009634,0.074391
3.759,-0.009634,0.074434
3.76,-0.009611,0.074463
3.761,-0.009564,0.074464
3.762,-0.009588,0.074493
3.763,-0.009588,0.074493
3.764,-0.009566,0.074522
3.765,-0.009566,0.074522
3.766,-0.00959,0.074551
3.767,-0.00959,0.074551
3.768,-0.009589,0.074536
3.769,-0.009614,0.074565
3.77,-0.009589,0.074578
3.771,-0.009616,0.074623
3.772,-0.009567,0.074623
3.773,-0.009591,0.074637
3.774,-0.009568,0.074666
3.775,-0.009568,0.074623
3.776,-0.009545,0.074695
3.777,-0.009568,0.074666
3.778,-0.009616,0.074709
3.779,-0.00957,0.074724
3.78,-0.009593,0.074738
3.781,-0.009593,0.074738
3.782,-0.009547,0.074753
3.783,-0.009547,0.074839
3.784,-0.009545,0.074781
3.785,-0.009545,0.074781
3.786,-0.009545,0.074781
3.787,-0.009545,0.074824
3.788,-0.009593,0.074824
3.789,-0.009522,0.074853
3.79,-0.009545,0.074867
3.791,-0.009545,0.074867
3.792,-0.009566,0.074865
3.793,-0.009543,0.074895
3.794,-0.00952,0.074924
3.795,-0.00952,0.074924
3.796,-0.009498,0.074953
3.797,-0.009521,0.074967
3.798,-0.009544,0.074938
3.799,-0.009542,0.074965
3.8,-0.009519,0.074951
3.801,-0.009542,0.074965
3.802,-0.009519,0.075037
3.803,-0.009542,0.075051
3.804,-0.009542,0.075051
3.805,-0.009519,0.075081
3.806,-0.009517,0.075108
3.807,-0.009494,0.075094
3.808,-0.009565,0.075108
3.809,-0.009538,0.075107
3.81,-0.009513,0.075121
3.811,-0.009491,0.07515
3.812,-0.009489,0.075177
3.813,-0.009512,0.075191
3.814,-0.009487,0.075205
3.815,-0.009487,0.075248
3.816,-0.009487,0.075248
3.817,-0.009535,0.075248
3.818,-0.009485,0.075233
3.819,-0.009437,0.075276
3.82,-0.009461,0.075289
3.821,-0.009461,0.075289
3.822,-0.009461,0.075289
3.823,-0.009459,0.075317
3.824,-0.009507,0.07536
3.825,-0.009482,0.075374
3.826,-0.009505,0.075388
3.827,-0.00948,0.075401
3.828,-0.00948,0.075401
3.829,-0.009503,0.075415
3.83,-0.00943,0.075429
3.831,-0.009478,0.075472
3.832,-0.009476,0.075456
3.833,-0.009451,0.07547
3.834,-0.009475,0.075527
3.835,-0.009475,0.075527
3.836,-0.009473,0.075512
3.837,-0.009473,0.075512
3.838,-0.009425,0.075554
3.839,-0.009448,0.075568
3.84,-0.009471,0.075582
3.841,-0.009494,0.075596
3.842,-0.009446,0.075638
3.843,-0.009471,0.075625
3.844,-0.009421,0.075652
3.845,-0.009422,0.075738
3.846,-0.009445,0.075752
3.847,-0.00942,0.075723
3.848,-0.009445,0.075752
3.849,-0.009445,0.075752
3.85,-0.009468,0.075765
3.851,-0.00942,0.075808
3.852,-0.009397,0.075837
3.853,-0.009418,0.075836
3.854,-0.009395,0.075865
3.855,-0.009371,0.075879
3.856,-0.009393,0.075892
3.857,-0.009371,0.075921
3.858,-0.009418,0.075964
3.859,-0.009417,0.075949
3.86,-0.009369,0.075992
3.861,-0.009394,0.076021
3.862,-0.009369,0.076034
3.863,-0.009344,0.076048
3.864,-0.009344,0.076091
3.865,-0.009344,0.076091
3.866,-0.009297,0.076134
3.867,-0.009345,0.076177
3.868,-0.009343,0.076204
3.869,-0.009295,0.076204
3.87,-0.00932,0.076276
3.871,-0.009345,0.076305
3.872,-0.009343,0.076289
3.873,-0.009295,0.076289
3.874,-0.00932,0.076318
3.875,-0.00932,0.076361
3.876,-0.009318,0.076346
3.877,-0.009272,0.076404
3.878,-0.009295,0.076461
3.879,-0.009271,0.076474
3.88,-0.009223,0.076474
3.881,-0.009248,0.076546
3.882,-0.009223,0.07656
3.883,-0.009271,0.076603
3.884,-0.009248,0.076632
3.885,-0.009246,0.076659
3.886,-0.009248,0.076675
3.887,-0.009271,0.076688
3.888,-0.009223,0.076731
3.889,-0.009248,0.07676
3.89,-0.009248,0.076803
3.891,-0.009201,0.076846
3.892,-0.009226,0.076875
3.893,-0.009226,0.076875
3.894,-0.009225,0.076918
3.895,-0.009226,0.076961
3.896,-0.009203,0.07699
3.897,-0.009178,0.077003
3.898,-0.009203,0.077033
3.899,-0.009226,0.077046
3.9,-0.009178,0.077089
3.901,-0.009132,0.077105
3.902,-0.00918,0.077147
3.903,-0.009182,0.077206
3.904,-0.00918,0.07719
3.905,-0.009155,0.077247
3.906,-0.009181,0.077319
3.907,-0.009182,0.077334
3.908,-0.009159,0.077364
3.909,-0.009159,0.077364
3.91,-0.009184,0.077436
3.911,-0.009186,0.077451
3.912,-0.009186,0.077494
3.913,-0.009161,0.077508
3.914,-0.009163,0.077566
3.915,-0.009211,0.077609
3.916,-0.009163,0.077652
3.917,-0.009188,0.077681
3.918,-0.009142,0.077697
3.919,-0.009143,0.07774
3.92,-0.009167,0.077769
3.921,-0.009144,0.077799
3.922,-0.009144,0.077841
3.923,-0.009146,0.0779
3.924,-0.009169,0.077914
3.925,-0.009171,0.077972
3.926,-0.009148,0.077959
3.927,-0.009125,0.077988
3.928,-0.00915,0.078018
3.929,-0.009125,0.078031
3.93,-0.009127,0.07809
3.931,-0.009175,0.078133
3.932,-0.009149,0.07813
3.933,-0.00915,0.078189
3.934,-0.009105,0.078248
3.935,-0.009152,0.078248
3.936,-0.009129,0.078277
3.937,-0.009154,0.078307
3.938,-0.009106,0.07835
3.939,-0.009154,0.078392
3.94,-0.009131,0.078465
3.941,-0.009131,0.078465
3.942,-0.009133,0.078524
3.943,-0.009086,0.078567
3.944,-0.009134,0.078609
3.945,-0.009135,0.078668
3.946,-0.009183,0.078711
3.947,-0.009162,0.078757
3.948,-0.009114,0.0788
3.949,-0.009114,0.0788
3.95,-0.009139,0.078872
3.951,-0.00914,0.078958
3.952,-0.009117,0.078988
3.953,-0.009142,0.079017
3.954,-0.009142,0.079017
3.955,-0.009119,0.079089
3.956,-0.009119,0.079089
3.957,-0.009144,0.079162
3.958,-0.009144,0.079162
3.959,-0.009119,0.079175
3.96,-0.009096,0.079248
3.961,-0.009146,0.079307
3.962,-0.009121,0.07932
3.963,-0.009098,0.07935
3.964,-0.009075,0.07938
3.965,-0.009098,0.079393
3.966,-0.009098,0.079479
3.967,-0.009098,0.079479
3.968,-0.0091,0.079538
3.969,-0.009099,0.079565
3.97,-0.009076,0.079595
3.971,-0.009075,0.079638
3.972,-0.009075,0.079638
3.973,-0.009051,0.079651
3.974,-0.009028,0.079681
3.975,-0.009053,0.079753
3.976,-0.009078,0.079826
3.977,-0.009078,0.079826
3.978,-0.009053,0.079839
3.979,-0.009055,0.079898
3.98,-0.009032,0.079928
3.981,-0.009007,0.079899
3.982,-0.009007,0.079985
3.983,-0.009009,0.080044
3.984,-0.009009,0.080044
3.985,-0.009009,0.08013
3.986,-0.009032,0.080143
3.987,-0.008986,0.08016
3.988,-0.009011,0.080189
3.989,-0.009059,0.080232
3.99,-0.009011,0.080275
3.991,-0.009011,0.080232
3.992,-0.009011,0.080275
3.993,-0.009012,0.080318
3.994,-0.009012,0.080318
3.995,-0.008987,0.080375
3.996,-0.009012,0.080404
3.997,-0.008989,0.080477
3.998,-0.009012,0.08049
3.999,-0.008964,0.080533
4,-0.008987,0.080547
4.001,-0.008989,0.080606
4.002,-0.008964,0.080619
4.003,-0.008939,0.080633
4.004,-0.008986,0.080659
4.005,-0.008959,0.080699
4.006,-0.008961,0.080758
4.007,-0.008986,0.080831
4.008,-0.008937,0.080858
4.009,-0.008961,0.080888
4.01,-0.008985,0.080901
4.011,-0.008937,0.080944
4.012,-0.008935,0.08097
4.013,-0.008912,0.081
4.014,-0.00891,0.081027
4.015,-0.008887,0.081099
4.016,-0.008863,0.081156
4.017,-0.008886,0.081169
4.018,-0.008861,0.081182
4.019,-0.008909,0.081225
4.02,-0.008885,0.081281
4.021,-0.008908,0.081295
4.022,-0.00886,0.081337
4.023,-0.008883,0.081351
4.024,-0.008858,0.081364
4.025,-0.008858,0.081407
4.026,-0.008881,0.08142
4.027,-0.008857,0.081476
4.028,-0.008882,0.081506
4.029,-0.008903,0.081588
4.03,-0.008855,0.081588
4.031,-0.008903,0.081631
4.032,-0.008877,0.081628
4.033,-0.008925,0.081671
4.034,-0.008902,0.081743
4.035,-0.008902,0.081787
4.036,-0.0089,0.08177
4.037,-0.008898,0.081796
4.038,-0.008874,0.081852
4.039,-0.008826,0.081895
4.04,-0.008872,0.081921
4.041,-0.008849,0.081994
4.042,-0.008825,0.082007
4.043,-0.008825,0.08205
4.044,-0.008873,0.082093
4.045,-0.008871,0.082119
4.046,-0.008848,0.082192
4.047,-0.008848,0.082235
4.048,-0.008847,0.082261
4.049,-0.00887,0.082231
4.05,-0.008847,0.082261
4.051,-0.008847,0.082304
4.052,-0.008799,0.082347
4.053,-0.008822,0.082403
4.054,-0.008797,0.082416
4.055,-0.008823,0.082446
4.056,-0.008798,0.082502
4.057,-0.0088,0.082561
4.058,-0.00875,0.082587
4.059,-0.00875,0.08263
4.06,-0.008775,0.08266
4.061,-0.008751,0.082716
4.062,-0.008799,0.082759
4.063,-0.008774,0.082858
4.064,-0.008799,0.082845
4.065,-0.008797,0.082871
4.066,-0.008774,0.082943
4.067,-0.008772,0.082969
4.068,-0.008774,0.083029
4.069,-0.00875,0.083085
4.07,-0.008727,0.083115
4.071,-0.008725,0.083141
4.072,-0.008748,0.083197
4.073,-0.008726,0.08327
4.074,-0.008701,0.083282
4.075,-0.008701,0.083325
4.076,-0.008678,0.083398
4.077,-0.008703,0.083471
4.078,-0.008655,0.083514
4.079,-0.008657,0.083574
4.08,-0.008634,0.083647
4.081,-0.008635,0.083732
4.082,-0.008633,0.083801
4.083,-0.008681,0.083844
4.084,-0.00868,0.08387
4.085,-0.00868,0.083913
4.086,-0.008655,0.083968
4.087,-0.008655,0.084054
4.088,-0.008631,0.08411
4.089,-0.008656,0.084183
4.09,-0.008656,0.084268
4.091,-0.008656,0.084311
4.092,-0.008654,0.084337
4.093,-0.008678,0.084436
4.094,-0.008678,0.084521
4.095,-0.008655,0.084551
4.096,-0.008607,0.084594
4.097,-0.008632,0.084624
4.098,-0.008608,0.08468
4.099,-0.008606,0.084749
4.1,-0.008606,0.084834
4.101,-0.008654,0.084877
4.102,-0.00863,0.084933
4.103,-0.00863,0.084933
4.104,-0.008605,0.084988
4.105,-0.008653,0.085031
4.106,-0.00863,0.085061
4.107,-0.008653,0.085117
4.108,-0.008627,0.085112
4.109,-0.008629,0.085173
4.11,-0.008629,0.085215
4.111,-0.008651,0.085254
4.112,-0.008651,0.085297
4.113,-0.008651,0.085339
4.114,-0.008649,0.085365
4.115,-0.008651,0.085425
4.116,-0.008628,0.085498
4.117,-0.008676,0.085498
4.118,-0.008628,0.085541
4.119,-0.008628,0.085583
4.12,-0.008627,0.085609
4.121,-0.008653,0.085656
4.122,-0.008604,0.085682
4.123,-0.008654,0.085742
4.124,-0.008606,0.085742
4.125,-0.00863,0.085772
4.126,-0.008631,0.085815
4.127,-0.008631,0.085858
4.128,-0.008631,0.085901
4.129,-0.008606,0.085913
4.13,-0.008606,0.085956
4.131,-0.008631,0.085986
4.132,-0.008606,0.085999
4.133,-0.008631,0.085986
4.134,-0.008607,0.086042
4.135,-0.008583,0.086029
4.136,-0.008559,0.086085
4.137,-0.008608,0.086102
4.138,-0.008584,0.086115
4.139,-0.008561,0.086145
4.14,-0.008585,0.086175
4.141,-0.008585,0.086175
4.142,-0.008585,0.086175
4.143,-0.008536,0.086158
4.144,-0.008562,0.086205
4.145,-0.008562,0.086205
4.146,-0.00861,0.086248
4.147,-0.008587,0.086235
4.148,-0.008587,0.086235
4.149,-0.00861,0.086248
4.15,-0.008564,0.086266
4.151,-0.008539,0.086278
4.152,-0.008563,0.086291
4.153,-0.008563,0.086291
4.154,-0.008563,0.086291
4.155,-0.008539,0.086278
4.156,-0.008516,0.086308
4.157,-0.008539,0.086278
4.158,-0.00854,0.086321
4.159,-0.00854,0.086321
4.16,-0.00854,0.086364
4.161,-0.008541,0.086339
4.162,-0.008541,0.086339
4.163,-0.008541,0.086339
4.164,-0.008541,0.086339
4.165,-0.008518,0.086369
4.166,-0.008518,0.086369
4.167,-0.008518,0.086369
4.168,-0.00847,0.086326
4.169,-0.008449,0.086331
4.17,-0.008497,0.086331
4.171,-0.008474,0.086361
4.172,-0.008472,0.086386
4.173,-0.008449,0.086374
4.174,-0.00845,0.086348
4.175,-0.008426,0.086318
4.176,-0.008403,0.086348
4.177,-0.008427,0.086293
4.178,-0.008427,0.086293
4.179,-0.008427,0.086293
4.18,-0.008429,0.086267
4.181,-0.008404,0.086237
4.182,-0.008381,0.086268
4.183,-0.008333,0.086225
4.184,-0.008333,0.086225
4.185,-0.008358,0.086212
4.186,-0.008335,0.086199
4.187,-0.008287,0.0862
4.188,-0.008312,0.086144
4.189,-0.008265,0.086119
4.19,-0.00824,0.086088
4.191,-0.008242,0.086106
4.192,-0.008194,0.086063
4.193,-0.008171,0.086007
4.194,-0.008123,0.085965
4.195,-0.008147,0.085909
4.196,-0.008075,0.085836
4.197,-0.0081,0.085823
4.198,-0.008101,0.085798
4.199,-0.008076,0.085682
4.2,-0.008006,0.085686
4.201,-0.008054,0.085643
4.202,-0.008006,0.085558
4.203,-0.007983,0.085545
4.204,-0.007935,0.085502
4.205,-0.007935,0.085459
4.206,-0.007937,0.085434
4.207,-0.007889,0.085391
4.208,-0.007887,0.08533
4.209,-0.007864,0.085317
4.21,-0.007888,0.085219
4.211,-0.007888,0.085219
4.212,-0.007792,0.085176
4.213,-0.007792,0.085133
4.214,-0.007794,0.085107
4.215,-0.007769,0.085034
4.216,-0.007746,0.085022
4.217,-0.00777,0.085009
4.218,-0.007724,0.084983
4.219,-0.007724,0.08494
4.22,-0.007725,0.084914
4.221,-0.007723,0.084854
4.222,-0.007675,0.084811
4.223,-0.007652,0.084798
4.224,-0.007677,0.084743
4.225,-0.007629,0.084743
4.226,-0.00763,0.084717
4.227,-0.007605,0.084687
4.228,-0.007582,0.084674
4.229,-0.007582,0.084631
4.23,-0.007584,0.084605
4.231,-0.007584,0.084605
4.232,-0.007585,0.08458
4.233,-0.007608,0.084549
4.234,-0.007583,0.084519
4.235,-0.00756,0.084463
4.236,-0.007535,0.084476
4.237,-0.007535,0.084433
4.238,-0.007512,0.084378
4.239,-0.007512,0.084378
4.24,-0.007489,0.084365
4.241,-0.00749,0.084339
4.242,-0.007464,0.084291
4.243,-0.007487,0.084262
4.244,-0.00744,0.084278
4.245,-0.00744,0.084236
4.246,-0.007439,0.084175
4.247,-0.007416,0.084206
4.248,-0.007392,0.084193
4.249,-0.007369,0.08418
4.25,-0.007392,0.084149
4.251,-0.007415,0.084162
4.252,-0.007344,0.084106
4.253,-0.007369,0.084094
4.254,-0.007392,0.084021
4.255,-0.007344,0.08402
4.256,-0.007319,0.08399
4.257,-0.007319,0.08399
4.258,-0.007342,0.08396
4.259,-0.007317,0.08393
4.26,-0.007293,0.0839
4.261,-0.007293,0.0839
4.262,-0.007245,0.083857
4.263,-0.007245,0.083857
4.264,-0.007243,0.083797
4.265,-0.007266,0.083767
4.266,-0.007243,0.083754
4.267,-0.007195,0.083754
4.268,-0.007218,0.083724
4.269,-0.007195,0.083668
4.27,-0.00722,0.083698
4.271,-0.00717,0.083638
4.272,-0.007195,0.083625
4.273,-0.007195,0.083625
4.274,-0.00717,0.083595
4.275,-0.007121,0.083578
4.276,-0.007144,0.083548
4.277,-0.007144,0.083548
4.278,-0.007142,0.083488
4.279,-0.007094,0.083488
4.28,-0.007142,0.083488
4.281,-0.007141,0.083428
4.282,-0.007141,0.083428
4.283,-0.007141,0.083428
4.284,-0.007068,0.083356
4.285,-0.007115,0.083339
4.286,-0.007091,0.083326
4.287,-0.007042,0.083309
4.288,-0.00704,0.083249
4.289,-0.007017,0.083279
4.29,-0.007088,0.083292
4.291,-0.007064,0.083262
4.292,-0.00704,0.083249
4.293,-0.007039,0.083189
4.294,-0.007038,0.083215
4.295,-0.007038,0.083172
4.296,-0.007036,0.083155
4.297,-0.007013,0.083099
4.298,-0.006988,0.083112
4.299,-0.006987,0.083138
4.3,-0.007011,0.083125
4.301,-0.006985,0.083078
4.302,-0.006936,0.083062
4.303,-0.006961,0.083049
4.304,-0.006961,0.083049
4.305,-0.006936,0.083062
4.306,-0.006936,0.083062
4.307,-0.006912,0.083032
4.308,-0.006887,0.083045
4.309,-0.006933,0.083028
4.31,-0.006933,0.083028
4.311,-0.006909,0.082998
4.312,-0.006884,0.083011
4.313,-0.006884,0.083011
4.314,-0.00686,0.083024
4.315,-0.00686,0.083024
4.316,-0.006835,0.082994
4.317,-0.006881,0.082977
4.318,-0.006858,0.082964
4.319,-0.006858,0.083007
4.32,-0.006834,0.082977
4.321,-0.00681,0.082964
4.322,-0.006833,0.082934
4.323,-0.006786,0.082934
4.324,-0.006832,0.082918
4.325,-0.006786,0.082934
4.326,-0.00681,0.082964
4.327,-0.006857,0.082947
4.328,-0.006857,0.082947
4.329,-0.006784,0.08296
4.33,-0.006761,0.082947
4.331,-0.006761,0.082947
4.332,-0.006761,0.082947
4.333,-0.00676,0.082931
4.334,-0.006736,0.082917
4.335,-0.006761,0.082947
4.336,-0.006761,0.082947
4.337,-0.006736,0.082917
4.338,-0.00676,0.082888
4.339,-0.00676,0.082888
4.34,-0.006712,0.082888
4.341,-0.006736,0.082917
4.342,-0.006713,0.082904
4.343,-0.006713,0.082904
4.344,-0.006713,0.082904
4.345,-0.006691,0.082951
4.346,-0.006665,0.082904
4.347,-0.006688,0.082917
4.348,-0.006642,0.082934
4.349,-0.00669,0.082934
4.35,-0.006665,0.082904
4.351,-0.00669,0.082934
4.352,-0.00669,0.082934
4.353,-0.006642,0.082934
4.354,-0.006617,0.082904
4.355,-0.006665,0.082904
4.356,-0.006688,0.082917
4.357,-0.006665,0.082904
4.358,-0.006667,0.082964
4.359,-0.006643,0.082951
4.36,-0.006619,0.082921
4.361,-0.006643,0.082951
4.362,-0.006643,0.082951
4.363,-0.006619,0.082964
4.364,-0.006666,0.082921
4.365,-0.006595,0.082908
4.366,-0.006595,0.082951
4.367,-0.006619,0.082964
4.368,-0.00662,0.082938
