Time,CoPx,CoPy
0,0.037581,0.001281
0.001,0.038293,0.001411
0.002,0.039299,0.001804
0.003,0.039958,0.002195
0.004,0.04096,0.002587
0.005,0.04196,0.00324
0.006,0.042906,0.003103
0.007,0.043965,0.003619
0.008,0.044611,0.004004
0.009,0.045371,0.004255
0.01,0.046187,0.004509
0.011,0.047113,0.004891
0.012,0.048154,0.005137
0.013,0.049189,0.005382
0.014,0.049931,0.005884
0.015,0.050668,0.006127
0.016,0.051514,0.006493
0.017,0.05242,0.006609
0.018,0.05332,0.00698
0.019,0.054152,0.007341
0.02,0.055155,0.007577
0.021,0.055762,0.007943
0.022,0.056581,0.008299
0.023,0.057288,0.008532
0.024,0.058169,0.008642
0.025,0.058695,0.008742
0.026,0.059497,0.009091
0.027,0.060262,0.009581
0.028,0.06085,0.009938
0.029,0.061715,0.010044
0.03,0.062298,0.010151
0.031,0.062704,0.010375
0.032,0.063384,0.010845
0.033,0.063786,0.010821
0.034,0.064361,0.011171
0.035,0.064834,0.011404
0.036,0.065503,0.011624
0.037,0.06615,0.011739
0.038,0.066522,0.0121
0.039,0.06699,0.012331
0.04,0.067363,0.012444
0.041,0.068007,0.012315
0.042,0.068552,0.012804
0.043,0.068824,0.013048
0.044,0.069275,0.013177
0.045,0.069275,0.013177
0.046,0.06982,0.013423
0.047,0.070367,0.013666
0.048,0.070642,0.013665
0.049,0.070915,0.01391
0.05,0.070997,0.01417
0.051,0.071628,0.014431
0.052,0.071998,0.0143
0.053,0.072546,0.014543
0.054,0.072904,0.014806
0.055,0.073265,0.015068
0.056,0.073446,0.014952
0.057,0.07372,0.015198
0.058,0.0739,0.01533
0.059,0.074443,0.01548
0.06,0.074813,0.015592
0.061,0.074807,0.015743
0.062,0.075078,0.015893
0.063,0.075447,0.016008
0.064,0.07554,0.016122
0.065,0.075813,0.016272
0.066,0.076273,0.016405
0.067,0.076363,0.016671
0.068,0.076638,0.016672
0.069,0.076822,0.017053
0.07,0.076914,0.01692
0.071,0.077376,0.017053
0.072,0.077559,0.017187
0.073,0.077743,0.017321
0.074,0.077931,0.016957
0.075,0.078392,0.01734
0.076,0.078579,0.017224
0.077,0.078856,0.017473
0.078,0.078948,0.017587
0.079,0.078948,0.017587
0.08,0.079133,0.017722
0.081,0.079317,0.017701
0.082,0.079408,0.017815
0.083,0.079685,0.018063
0.084,0.079685,0.018063
0.085,0.079964,0.018062
0.086,0.080146,0.018041
0.087,0.080146,0.018041
0.088,0.080331,0.018175
0.089,0.0807,0.01804
0.09,0.080888,0.017925
0.091,0.080791,0.018153
0.092,0.080785,0.018246
0.093,0.080875,0.018112
0.094,0.081243,0.018224
0.095,0.081428,0.018358
0.096,0.081428,0.018358
0.097,0.081518,0.018471
0.098,0.081883,0.018584
0.099,0.081972,0.01845
0.1,0.081785,0.018564
0.101,0.082062,0.018316
0.102,0.082056,0.018407
0.103,0.082241,0.018541
0.104,0.08233,0.018653
0.105,0.082145,0.018519
0.106,0.082508,0.018632
0.107,0.082508,0.018632
0.108,0.082597,0.018743
0.109,0.082685,0.01861
0.11,0.082685,0.01861
0.111,0.082774,0.018722
0.112,0.083235,0.018854
0.113,0.083136,0.018834
0.114,0.083038,0.019058
0.115,0.083136,0.019079
0.116,0.083224,0.018945
0.117,0.083498,0.019191
0.118,0.083585,0.019057
0.119,0.083585,0.019057
0.12,0.083399,0.019414
0.121,0.083761,0.01928
0.122,0.083761,0.01928
0.123,0.083761,0.01928
0.124,0.083849,0.01939
0.125,0.083849,0.01939
0.126,0.083937,0.019257
0.127,0.084024,0.019368
0.128,0.084024,0.019368
0.129,0.084112,0.019479
0.13,0.084199,0.019346
0.131,0.0841,0.019325
0.132,0.0841,0.019325
0.133,0.0841,0.019325
0.134,0.083915,0.019192
0.135,0.084286,0.019213
0.136,0.084286,0.019457
0.137,0.084286,0.019213
0.138,0.084187,0.019436
0.139,0.084187,0.019436
0.14,0.084187,0.019436
0.141,0.084187,0.019436
0.142,0.084003,0.019302
0.143,0.08409,0.019413
0.144,0.084177,0.01928
0.145,0.084177,0.01928
0.146,0.084177,0.01928
0.147,0.083622,0.01937
0.148,0.083979,0.019481
0.149,0.08397,0.019326
0.15,0.0837,0.019326
0.151,0.083602,0.019305
0.152,0.083235,0.019284
0.153,0.083322,0.019152
0.154,0.083409,0.019021
0.155,0.083409,0.019262
0.156,0.083217,0.019219
0.157,0.083217,0.019219
0.158,0.082852,0.019198
0.159,0.082939,0.019067
0.16,0.083112,0.019046
0.161,0.082662,0.019155
0.162,0.082662,0.019155
0.163,0.082394,0.018915
0.164,0.082394,0.018915
0.165,0.082212,0.019025
0.166,0.082032,0.018894
0.167,0.082212,0.019025
0.168,0.081763,0.019135
0.169,0.081763,0.018896
0.17,0.081588,0.018917
0.171,0.081406,0.019027
0.172,0.081045,0.019006
0.173,0.08087,0.019028
0.174,0.080784,0.018678
0.175,0.080605,0.018547
0.176,0.080336,0.018787
0.177,0.080067,0.018788
0.178,0.079888,0.018658
0.179,0.0798,0.018788
0.18,0.079799,0.018549
0.181,0.079442,0.01868
0.182,0.079442,0.01868
0.183,0.079086,0.01857
0.184,0.078818,0.01833
0.185,0.07864,0.018111
0.186,0.078281,0.018242
0.187,0.078192,0.018372
0.188,0.078013,0.018002
0.189,0.077475,0.018002
0.19,0.077295,0.018113
0.191,0.076937,0.018003
0.192,0.076757,0.018023
0.193,0.076309,0.017654
0.194,0.076307,0.017562
0.195,0.076039,0.017321
0.196,0.075591,0.017432
0.197,0.07532,0.017433
0.198,0.074965,0.017414
0.199,0.074782,0.017434
0.2,0.074421,0.017082
0.201,0.073974,0.016953
0.202,0.073974,0.016953
0.203,0.073528,0.016824
0.204,0.072982,0.016732
0.205,0.072889,0.016621
0.206,0.072445,0.016249
0.207,0.072174,0.01625
0.208,0.071812,0.016139
0.209,0.071634,0.016011
0.21,0.071366,0.015769
0.211,0.070828,0.015527
0.212,0.070207,0.015512
0.213,0.070033,0.015382
0.214,0.069589,0.015254
0.215,0.0694,0.015271
0.216,0.068861,0.015032
0.217,0.068498,0.014919
0.218,0.068054,0.014791
0.219,0.067515,0.014552
0.22,0.067326,0.014326
0.221,0.067055,0.014327
0.222,0.066515,0.014087
0.223,0.06615,0.013974
0.224,0.065688,0.013748
0.225,0.06559,0.013635
0.226,0.064878,0.013507
0.227,0.064436,0.01338
0.228,0.06424,0.013395
0.229,0.063971,0.013153
0.23,0.06343,0.012913
0.231,0.063159,0.012914
0.232,0.062547,0.012659
0.233,0.06208,0.012431
0.234,0.061569,0.01229
0.235,0.061129,0.012163
0.236,0.061029,0.01205
0.237,0.060389,0.011937
0.238,0.060391,0.011453
0.239,0.059851,0.011454
0.24,0.05958,0.011455
0.241,0.059311,0.011214
0.242,0.058503,0.011213
0.243,0.058234,0.010972
0.244,0.057965,0.010731
0.245,0.057258,0.010364
0.246,0.056987,0.010365
0.247,0.056922,0.010112
0.248,0.056449,0.009882
0.249,0.056012,0.009757
0.25,0.055743,0.009516
0.251,0.055242,0.009382
0.252,0.054768,0.009392
0.253,0.054667,0.009034
0.254,0.054499,0.00891
0.255,0.053961,0.008911
0.256,0.053796,0.008785
0.257,0.053467,0.008294
0.258,0.052867,0.008287
0.259,0.052435,0.007922
0.26,0.052003,0.007798
0.261,0.05157,0.007675
0.262,0.051468,0.007318
0.263,0.050871,0.007312
0.264,0.050488,0.007057
0.265,0.050058,0.006935
0.266,0.049792,0.006696
0.267,0.049364,0.006095
0.268,0.04883,0.006096
0.269,0.048402,0.005974
0.27,0.047814,0.00573
0.271,0.047388,0.005369
0.272,0.046856,0.005369
0.273,0.046536,0.005364
0.274,0.045898,0.004772
0.275,0.045473,0.004651
0.276,0.045258,0.004418
0.277,0.04446,0.004418
0.278,0.044035,0.004298
0.279,0.043553,0.004064
0.28,0.043179,0.003708
0.281,0.042804,0.003352
0.282,0.04227,0.003353
0.283,0.041687,0.003351
0.284,0.041312,0.002995
0.285,0.040936,0.002877
0.286,0.040402,0.00264
0.287,0.039915,0.002403
0.288,0.039693,0.002167
0.289,0.039315,0.002048
0.29,0.03867,0.001689
0.291,0.038404,0.001688
0.292,0.038135,0.00169
0.293,0.037601,0.001211
0.294,0.037332,0.001212
0.295,0.036953,0.001092
0.296,0.036304,0.000974
0.297,0.036034,0.000975
0.298,0.035807,0.000736
0.299,0.03554,0.000736
0.3,0.035273,0.000496
0.301,0.034891,0.000375
0.302,0.034468,0.000256
0.303,0.034239,0.000256
0.304,0.033972,0.000016
0.305,0.033549,-0.000103
0.306,0.033319,-0.000104
0.307,0.033319,-0.000104
0.308,0.033012,-0.000103
0.309,0.032475,-0.000102
0.31,0.032475,-0.000102
0.311,0.032207,-0.000342
0.312,0.031824,-0.000463
0.313,0.031635,-0.000581
0.314,0.031519,-0.000462
0.315,0.031366,-0.00034
0.316,0.031215,-0.00046
0.317,0.030945,-0.000459
0.318,0.030795,-0.000579
0.319,0.030795,-0.000579
0.32,0.030642,-0.000457
0.321,0.030492,-0.000577
0.322,0.030375,-0.000697
0.323,0.030375,-0.000697
0.324,0.030189,-0.000575
0.325,0.030073,-0.000457
0.326,0.030189,-0.000575
0.327,0.029771,-0.000693
0.328,0.029923,-0.000815
0.329,0.030073,-0.000695
0.33,0.029655,-0.000575
0.331,0.029771,-0.000693
0.332,0.029655,-0.000575
0.333,0.029655,-0.000575
0.334,0.029655,-0.000575
0.335,0.029771,-0.000455
0.336,0.029655,-0.000575
0.337,0.029503,-0.000454
0.338,0.029386,-0.000573
0.339,0.029354,-0.000573
0.34,0.029354,-0.000573
0.341,0.029503,-0.000454
0.342,0.029237,-0.000454
0.343,0.029389,-0.000575
0.344,0.029389,-0.000575
0.345,0.029388,-0.000814
0.346,0.029305,-0.000457
0.347,0.029421,-0.000576
0.348,0.029305,-0.000457
0.349,0.029305,-0.000457
0.35,0.029455,-0.000337
0.351,0.02927,-0.000216
0.352,0.029537,0.000024
0.353,0.02942,-0.000096
0.354,0.029653,-0.000096
0.355,0.029772,-0.000217
0.356,0.029469,0.000025
0.357,0.029585,-0.000094
0.358,0.029551,0.000145
0.359,0.029251,0.000146
0.36,0.029218,0.000146
0.361,0.029367,0.000028
0.362,0.029068,0.000029
0.363,0.029184,0.000147
0.364,0.029151,-0.00009
0.365,0.028853,-0.000089
0.366,0.028853,-0.000089
0.367,0.028556,-0.000088
0.368,0.028408,-0.000206
0.369,0.028143,-0.000205
0.37,0.027995,-0.000323
0.371,0.027995,-0.000323
0.372,0.027848,-0.000441
0.373,0.027584,-0.000204
0.374,0.027467,-0.000323
0.375,0.027467,-0.000323
0.376,0.027319,-0.000203
0.377,0.027202,-0.000321
0.378,0.027055,-0.000439
0.379,0.026939,-0.000322
0.38,0.026822,-0.00044
0.381,0.02641,-0.000557
0.382,0.026441,-0.000559
0.383,0.026147,-0.000558
0.384,0.025912,-0.000559
0.385,0.026029,-0.000676
0.386,0.025912,-0.000795
0.387,0.025912,-0.000795
0.388,0.025383,-0.000794
0.389,0.025237,-0.000912
0.39,0.02509,-0.000792
0.391,0.025062,-0.001027
0.392,0.02477,-0.001025
0.393,0.024623,-0.000905
0.394,0.024478,-0.001023
0.395,0.024623,-0.000905
0.396,0.024332,-0.000903
0.397,0.024214,-0.001022
0.398,0.024069,-0.001374
0.399,0.023897,-0.001253
0.4,0.023897,-0.001253
0.401,0.023635,-0.001488
0.402,0.023517,-0.001372
0.403,0.023083,-0.00125
0.404,0.023082,-0.001484
0.405,0.022794,-0.001482
0.406,0.02239,-0.001599
0.407,0.02201,-0.001718
0.408,0.02189,-0.0016
0.409,0.021745,-0.001714
0.41,0.021484,-0.001949
0.411,0.021223,-0.00195
0.412,0.021081,-0.002066
0.413,0.020842,-0.002303
0.414,0.020842,-0.002303
0.415,0.020581,-0.002303
0.416,0.020317,-0.002302
0.417,0.020176,-0.002418
0.418,0.019773,-0.002769
0.419,0.019653,-0.002888
0.42,0.01951,-0.002768
0.421,0.019249,-0.003002
0.422,0.019008,-0.003006
0.423,0.018483,-0.003239
0.424,0.018626,-0.00336
0.425,0.018483,-0.003239
0.426,0.018222,-0.003474
0.427,0.01796,-0.003709
0.428,0.017436,-0.003708
0.429,0.017335,-0.003833
0.43,0.017073,-0.004068
0.431,0.016668,-0.003946
0.432,0.016528,-0.004061
0.433,0.016408,-0.004417
0.434,0.016285,-0.004537
0.435,0.016041,-0.004543
0.436,0.015777,-0.004541
0.437,0.015654,-0.004662
0.438,0.015253,-0.004777
0.439,0.01513,-0.004898
0.44,0.015007,-0.005018
0.441,0.015007,-0.005018
0.442,0.014498,-0.005025
0.443,0.013847,-0.005145
0.444,0.013691,-0.005252
0.445,0.013708,-0.00526
0.446,0.013707,-0.005495
0.447,0.013459,-0.005502
0.448,0.013319,-0.005379
0.449,0.012931,-0.005737
0.45,0.012807,-0.005622
0.451,0.012963,-0.005989
0.452,0.012559,-0.006103
0.453,0.012434,-0.006224
0.454,0.012559,-0.006103
0.455,0.012309,-0.00611
0.456,0.01192,-0.006232
0.457,0.012045,-0.006347
0.458,0.011919,-0.006469
0.459,0.011528,-0.006353
0.46,0.011919,-0.006469
0.461,0.01153,-0.006591
0.462,0.011264,-0.006354
0.463,0.011542,-0.006598
0.464,0.011404,-0.006477
0.465,0.011278,-0.006599
0.466,0.011151,-0.006721
0.467,0.011126,-0.006705
0.468,0.011012,-0.006598
0.469,0.010999,-0.006827
0.47,0.010887,-0.006959
0.471,0.010735,-0.007064
0.472,0.010873,-0.006949
0.473,0.010735,-0.007064
0.474,0.010734,-0.006826
0.475,0.010596,-0.006941
0.476,0.010584,-0.007169
0.477,0.010573,-0.007162
0.478,0.010297,-0.007152
0.479,0.010297,-0.007152
0.48,0.009906,-0.007273
0.481,0.009769,-0.007387
0.482,0.009895,-0.007501
0.483,0.009758,-0.007615
0.484,0.009748,-0.007606
0.485,0.00961,-0.007483
0.486,0.009484,-0.007605
0.487,0.009345,-0.007717
0.488,0.009347,-0.007719
0.489,0.009209,-0.00783
0.49,0.009072,-0.007707
0.491,0.009062,-0.007699
0.492,0.008801,-0.007934
0.493,0.008664,-0.007811
0.494,0.008402,-0.008046
0.495,0.008402,-0.008046
0.496,0.008393,-0.008037
0.497,0.008528,-0.007924
0.498,0.008267,-0.008159
0.499,0.007995,-0.008149
0.5,0.007995,-0.008149
0.501,0.007995,-0.008149
0.502,0.007995,-0.008149
0.503,0.007724,-0.008138
0.504,0.007598,-0.00826
0.505,0.007598,-0.00826
0.506,0.007598,-0.00826
0.507,0.007724,-0.008372
0.508,0.007463,-0.008373
0.509,0.007454,-0.008128
0.51,0.007328,-0.00825
0.511,0.007328,-0.00825
0.512,0.007328,-0.00825
0.513,0.007328,-0.00825
0.514,0.007185,-0.008118
0.515,0.007454,-0.008128
0.516,0.007193,-0.008362
0.517,0.007058,-0.00824
0.518,0.007192,-0.008127
0.519,0.006796,-0.008005
0.52,0.006932,-0.008128
0.521,0.006932,-0.008128
0.522,0.007201,-0.008138
0.523,0.006932,-0.008128
0.524,0.006932,-0.008128
0.525,0.006932,-0.008128
0.526,0.006796,-0.008005
0.527,0.006543,-0.008014
0.528,0.006939,-0.008136
0.529,0.007066,-0.008015
0.53,0.006812,-0.008024
0.531,0.006812,-0.008024
0.532,0.006948,-0.008147
0.533,0.006946,-0.007911
0.534,0.006946,-0.007911
0.535,0.007209,-0.007913
0.536,0.006819,-0.007799
0.537,0.007209,-0.007913
0.538,0.007082,-0.008034
0.539,0.007209,-0.007913
0.54,0.007343,-0.0078
0.541,0.007334,-0.007555
0.542,0.007343,-0.0078
0.543,0.007343,-0.0078
0.544,0.007343,-0.0078
0.545,0.00748,-0.007922
0.546,0.007614,-0.007809
0.547,0.007615,-0.007575
0.548,0.007615,-0.007575
0.549,0.007741,-0.007688
0.55,0.007741,-0.007688
0.551,0.007876,-0.007574
0.552,0.00774,-0.007452
0.553,0.008003,-0.007453
0.554,0.008013,-0.007697
0.555,0.008138,-0.00734
0.556,0.008138,-0.00734
0.557,0.008138,-0.00734
0.558,0.008273,-0.007226
0.559,0.008672,-0.007114
0.56,0.008683,-0.007123
0.561,0.008672,-0.007114
0.562,0.008935,-0.007349
0.563,0.008924,-0.007105
0.564,0.009197,-0.007114
0.565,0.009197,-0.00688
0.566,0.009471,-0.006889
0.567,0.009345,-0.00701
0.568,0.009607,-0.006774
0.569,0.009997,-0.006889
0.57,0.009859,-0.006767
0.571,0.010259,-0.006654
0.572,0.010397,-0.006777
0.573,0.010396,-0.00654
0.574,0.010785,-0.006655
0.575,0.010797,-0.006427
0.576,0.011184,-0.006305
0.577,0.011184,-0.006305
0.578,0.01131,-0.006184
0.579,0.011698,-0.006299
0.58,0.012084,-0.006177
0.581,0.012209,-0.006056
0.582,0.012209,-0.006056
0.583,0.012209,-0.006056
0.584,0.012457,-0.006049
0.585,0.012966,-0.005808
0.586,0.012966,-0.005808
0.587,0.013075,-0.005915
0.588,0.013336,-0.005681
0.589,0.01346,-0.005561
0.59,0.013705,-0.005554
0.591,0.013965,-0.005554
0.592,0.01409,-0.005669
0.593,0.014334,-0.005663
0.594,0.014472,-0.005549
0.595,0.014749,-0.005556
0.596,0.014872,-0.005436
0.597,0.014872,-0.005436
0.598,0.015132,-0.005203
0.599,0.015254,-0.005316
0.6,0.015392,-0.005202
0.601,0.015635,-0.004963
0.602,0.015775,-0.005084
0.603,0.015671,-0.004976
0.604,0.015933,-0.004977
0.605,0.016193,-0.004976
0.606,0.016213,-0.004983
0.607,0.016334,-0.004864
0.608,0.016595,-0.004863
0.609,0.016857,-0.004865
0.61,0.016734,-0.004515
0.611,0.017015,-0.004755
0.612,0.017417,-0.004642
0.613,0.017558,-0.004293
0.614,0.017942,-0.004408
0.615,0.018082,-0.004293
0.616,0.018104,-0.0043
0.617,0.018387,-0.004306
0.618,0.018769,-0.004185
0.619,0.018912,-0.004306
0.62,0.01879,-0.003955
0.621,0.019052,-0.00372
0.622,0.019601,-0.003726
0.623,0.019743,-0.00361
0.624,0.02015,-0.003496
0.625,0.020437,-0.0035
0.626,0.020844,-0.003385
0.627,0.021131,-0.003152
0.628,0.021299,-0.003041
0.629,0.021683,-0.00292
0.63,0.022238,-0.002926
0.631,0.022503,-0.002689
0.632,0.023058,-0.002456
0.633,0.023614,-0.002222
0.634,0.023907,-0.002225
0.635,0.024201,-0.001991
0.636,0.025028,-0.001995
0.637,0.025589,-0.00176
0.638,0.026033,-0.001406
0.639,0.026982,-0.001048
0.64,0.027547,-0.000811
0.641,0.028114,-0.000573
0.642,0.028951,-0.000336
0.643,0.029789,0.000143
0.644,0.030513,0.000502
0.645,0.031166,0.000863
0.646,0.031894,0.000982
0.647,0.033008,0.001464
0.648,0.034125,0.001705
0.649,0.034781,0.002065
0.65,0.035858,0.002547
0.651,0.036822,0.003151
0.652,0.037631,0.003392
0.653,0.038777,0.003748
0.654,0.039854,0.004229
0.655,0.041153,0.004463
0.656,0.042071,0.004821
0.657,0.043204,0.005415
0.658,0.044443,0.005881
0.659,0.045623,0.006235
0.66,0.046586,0.0067
0.661,0.047706,0.007284
0.662,0.049192,0.007744
0.663,0.050142,0.007963
0.664,0.051249,0.008305
0.665,0.05282,0.008873
0.666,0.053855,0.009438
0.667,0.054724,0.009877
0.668,0.055847,0.010313
0.669,0.056963,0.01098
0.67,0.058137,0.011421
0.671,0.058981,0.011616
0.672,0.060174,0.011918
0.673,0.061005,0.01234
0.674,0.062059,0.012896
0.675,0.06288,0.013313
0.676,0.063928,0.013863
0.677,0.064973,0.014183
0.678,0.065778,0.014593
0.679,0.066559,0.014911
0.68,0.067503,0.015575
0.681,0.068116,0.015769
0.682,0.068966,0.0161
0.683,0.069737,0.016414
0.684,0.070672,0.016848
0.685,0.07143,0.017299
0.686,0.071857,0.017507
0.687,0.072614,0.017957
0.688,0.073117,0.018409
0.689,0.073874,0.018634
0.69,0.07463,0.019085
0.691,0.075048,0.019434
0.692,0.075553,0.019659
0.693,0.076394,0.019905
0.694,0.0769,0.02013
0.695,0.077572,0.020707
0.696,0.078246,0.021057
0.697,0.078501,0.021203
0.698,0.079175,0.021782
0.699,0.079599,0.021906
0.7,0.080107,0.022132
0.701,0.080702,0.022383
0.702,0.081298,0.022634
0.703,0.081985,0.022909
0.704,0.082248,0.023059
0.705,0.082848,0.023312
0.706,0.083276,0.023668
0.707,0.083705,0.023795
0.708,0.084054,0.024048
0.709,0.084658,0.024303
0.71,0.084916,0.024302
0.711,0.085522,0.024557
0.712,0.086048,0.024712
0.713,0.086482,0.02484
0.714,0.086738,0.02507
0.715,0.087172,0.025198
0.716,0.087444,0.025585
0.717,0.087605,0.025788
0.718,0.088042,0.025454
0.719,0.088476,0.025815
0.72,0.088653,0.026175
0.721,0.089189,0.0261
0.722,0.089526,0.026202
0.723,0.089964,0.026331
0.724,0.090222,0.026562
0.725,0.090481,0.026561
0.726,0.090741,0.026329
0.727,0.090998,0.026561
0.728,0.091539,0.026487
0.729,0.091898,0.02698
0.73,0.091898,0.02698
0.731,0.092675,0.027211
0.732,0.093011,0.027313
0.733,0.09309,0.027413
0.734,0.093245,0.027614
0.735,0.093401,0.027584
0.736,0.09384,0.027714
0.737,0.093995,0.027684
0.738,0.094175,0.027815
0.739,0.094615,0.027945
0.74,0.094796,0.028306
0.741,0.094979,0.028205
0.742,0.095237,0.028437
0.743,0.095314,0.028306
0.744,0.095388,0.028638
0.745,0.095571,0.028537
0.746,0.095753,0.0289
0.747,0.095937,0.028799
0.748,0.096089,0.028768
0.749,0.096118,0.028931
0.75,0.096195,0.029031
0.751,0.096195,0.029031
0.752,0.096377,0.029163
0.753,0.096637,0.029162
0.754,0.096529,0.029131
0.755,0.096713,0.029261
0.756,0.096713,0.029261
0.757,0.096713,0.029261
0.758,0.096895,0.029393
0.759,0.097262,0.029425
0.76,0.097153,0.029625
0.761,0.097262,0.029425
0.762,0.097262,0.029425
0.763,0.097077,0.029526
0.764,0.097077,0.029526
0.765,0.097369,0.029458
0.766,0.097001,0.029426
0.767,0.097004,0.029193
0.768,0.09708,0.029293
0.769,0.097186,0.029325
0.77,0.097112,0.028992
0.771,0.097188,0.029092
0.772,0.097371,0.029225
0.773,0.09711,0.029226
0.774,0.097003,0.028962
0.775,0.096745,0.02873
0.776,0.096821,0.028598
0.777,0.096821,0.028598
0.778,0.096639,0.028467
0.779,0.096639,0.028467
0.78,0.096638,0.028235
0.781,0.096638,0.028235
0.782,0.096638,0.028235
0.783,0.096638,0.028235
0.784,0.096272,0.028205
0.785,0.09635,0.027842
0.786,0.096167,0.027943
0.787,0.096167,0.027943
0.788,0.095985,0.027812
0.789,0.096169,0.027711
0.79,0.095985,0.027582
0.791,0.095728,0.02735
0.792,0.095985,0.027582
0.793,0.095804,0.027451
0.794,0.095728,0.02735
0.795,0.095651,0.027481
0.796,0.09547,0.027119
0.797,0.09547,0.027119
0.798,0.095136,0.027018
0.799,0.095134,0.027251
0.8,0.094953,0.026889
0.801,0.094953,0.026889
0.802,0.094876,0.027019
0.803,0.094876,0.026789
0.804,0.094359,0.026789
0.805,0.094464,0.026586
0.806,0.094129,0.026485
0.807,0.094129,0.026485
0.808,0.09405,0.026617
0.809,0.093714,0.026515
0.81,0.093195,0.026284
0.811,0.092833,0.026256
0.812,0.092835,0.026023
0.813,0.092395,0.025894
0.814,0.092238,0.025922
0.815,0.091619,0.025663
0.816,0.091541,0.025561
0.817,0.09128,0.025563
0.818,0.090943,0.02546
0.819,0.090504,0.025331
0.82,0.090246,0.0251
0.821,0.090167,0.024998
0.822,0.089906,0.024768
0.823,0.089728,0.024638
0.824,0.08939,0.024536
0.825,0.088774,0.024278
0.826,0.088337,0.02415
0.827,0.087998,0.023816
0.828,0.087837,0.023842
0.829,0.087657,0.023715
0.83,0.087495,0.023741
0.831,0.086881,0.023484
0.832,0.086269,0.023227
0.833,0.085847,0.023021
0.834,0.085847,0.023021
0.835,0.085329,0.02279
0.836,0.084893,0.022663
0.837,0.08447,0.022456
0.838,0.084212,0.022224
0.839,0.083952,0.022225
0.84,0.083527,0.022018
0.841,0.083185,0.021682
0.842,0.083101,0.021809
0.843,0.082666,0.021682
0.844,0.081973,0.021555
0.845,0.081712,0.021556
0.846,0.081543,0.021348
0.847,0.081284,0.021115
0.848,0.08085,0.020989
0.849,0.080595,0.021139
0.85,0.080077,0.020674
0.851,0.079816,0.020675
0.852,0.079471,0.020338
0.853,0.079212,0.020337
0.854,0.078864,0.020233
0.855,0.078605,0.020001
0.856,0.078259,0.019895
0.857,0.078,0.019662
0.858,0.077826,0.019451
0.859,0.077477,0.019579
0.86,0.077217,0.019346
0.861,0.07687,0.019239
0.862,0.076782,0.018901
0.863,0.076522,0.0189
0.864,0.076434,0.018794
0.865,0.076,0.018668
0.866,0.075305,0.018308
0.867,0.075134,0.018181
0.868,0.074868,0.018094
0.869,0.074606,0.018096
0.87,0.074345,0.017862
0.871,0.073914,0.017502
0.872,0.073741,0.01761
0.873,0.073743,0.017375
0.874,0.073309,0.017484
0.875,0.072879,0.017125
0.876,0.072709,0.016766
0.877,0.072447,0.016767
0.878,0.072018,0.016408
0.879,0.071928,0.016301
0.88,0.071757,0.01641
0.881,0.071497,0.016177
0.882,0.071238,0.015944
0.883,0.070976,0.016177
0.884,0.070808,0.016052
0.885,0.070378,0.015928
0.886,0.070119,0.015695
0.887,0.070119,0.015463
0.888,0.069781,0.015447
0.889,0.069522,0.015214
0.89,0.069522,0.015214
0.891,0.069094,0.015091
0.892,0.068668,0.014734
0.893,0.068241,0.014611
0.894,0.068241,0.014611
0.895,0.067906,0.014596
0.896,0.06748,0.014473
0.897,0.067314,0.014349
0.898,0.067073,0.014211
0.899,0.066723,0.014103
0.9,0.066391,0.014088
0.901,0.066317,0.014075
0.902,0.06606,0.013844
0.903,0.065803,0.013613
0.904,0.065618,0.013628
0.905,0.065101,0.013628
0.906,0.064844,0.013167
0.907,0.064421,0.013045
0.908,0.064327,0.013168
0.909,0.06407,0.012937
0.91,0.063717,0.01283
0.911,0.063388,0.012816
0.912,0.063037,0.012707
0.913,0.062615,0.012586
0.914,0.062358,0.012355
0.915,0.062263,0.012247
0.916,0.061938,0.012002
0.917,0.061911,0.012137
0.918,0.06149,0.012016
0.919,0.061232,0.011785
0.92,0.060975,0.011554
0.921,0.060975,0.011554
0.922,0.060554,0.011434
0.923,0.060297,0.011203
0.924,0.060105,0.011215
0.925,0.059848,0.010984
0.926,0.059589,0.010985
0.927,0.059589,0.010985
0.928,0.059331,0.010754
0.929,0.059235,0.010645
0.93,0.059138,0.010535
0.931,0.058814,0.010524
0.932,0.058718,0.010645
0.933,0.058621,0.010535
0.934,0.058266,0.010425
0.935,0.058201,0.010415
0.936,0.058007,0.010426
0.937,0.057749,0.010195
0.938,0.057491,0.010194
0.939,0.057491,0.010194
0.94,0.057169,0.010184
0.941,0.05675,0.010064
0.942,0.056912,0.009953
0.943,0.05659,0.009943
0.944,0.056331,0.009944
0.945,0.056429,0.009823
0.946,0.056172,0.009823
0.947,0.056011,0.009934
0.948,0.055754,0.009703
0.949,0.055435,0.009693
0.95,0.055178,0.009463
0.951,0.055178,0.009463
0.952,0.05496,0.009332
0.953,0.054604,0.009223
0.954,0.054604,0.009223
0.955,0.054226,0.009206
0.956,0.054188,0.009104
0.957,0.054188,0.009104
0.958,0.054089,0.008994
0.959,0.053673,0.008875
0.96,0.053516,0.008755
0.961,0.053574,0.008765
0.962,0.053417,0.008645
0.963,0.053101,0.008637
0.964,0.052843,0.008638
0.965,0.052744,0.008757
0.966,0.052646,0.008416
0.967,0.052388,0.008417
0.968,0.052132,0.008187
0.969,0.051718,0.008069
0.97,0.051776,0.008076
0.971,0.051517,0.008077
0.972,0.051361,0.007958
0.973,0.051105,0.007728
0.974,0.050947,0.007839
