Seq,Time,Fz,Mx,My,CoPx,CoPy
146.000000,0.146000,899.369234,88.512934,5.550126,-0.006171,0.098417
147.000000,0.147000,899.461104,88.532194,5.528576,-0.006147,0.098428
148.000000,0.148000,899.553144,88.551344,5.549946,-0.006170,0.098439
149.000000,0.149000,899.552974,88.551454,5.507026,-0.006122,0.098439
150.000000,0.150000,899.554084,88.590254,5.507276,-0.006122,0.098482
151.000000,0.151000,899.645954,88.609514,5.485726,-0.006098,0.098494
152.000000,0.152000,899.737704,88.590194,5.507166,-0.006121,0.098462
153.000000,0.153000,899.737874,88.590084,5.550086,-0.006169,0.098462
154.000000,0.154000,899.646124,88.609404,5.528646,-0.006145,0.098494
155.000000,0.155000,900.014184,88.609614,5.528746,-0.006143,0.098454
156.000000,0.156000,899.922604,88.628824,5.550226,-0.006167,0.098485
157.000000,0.157000,900.014474,88.648084,5.528676,-0.006143,0.098496
158.000000,0.158000,899.924004,88.706094,5.550406,-0.006168,0.098571
159.000000,0.159000,900.015754,88.686774,5.571846,-0.006191,0.098539
160.000000,0.160000,899.922894,88.667294,5.550156,-0.006167,0.098528
161.000000,0.161000,899.922894,88.667294,5.550156,-0.006167,0.098528
162.000000,0.162000,899.922894,88.667294,5.550156,-0.006167,0.098528
163.000000,0.163000,900.014764,88.686554,5.528606,-0.006143,0.098539
164.000000,0.164000,900.199204,88.686824,5.528816,-0.006142,0.098519
165.000000,0.165000,900.107744,88.744614,5.507306,-0.006118,0.098593
166.000000,0.166000,900.198214,88.686604,5.485576,-0.006094,0.098519
167.000000,0.167000,900.106634,88.705814,5.507056,-0.006118,0.098550
168.000000,0.168000,900.106634,88.705814,5.507056,-0.006118,0.098550
169.000000,0.169000,900.198214,88.686604,5.485576,-0.006094,0.098519
170.000000,0.170000,900.199494,88.725294,5.528746,-0.006142,0.098562
171.000000,0.171000,900.199494,88.725294,5.528746,-0.006142,0.098562
172.000000,0.172000,900.199494,88.725294,5.528746,-0.006142,0.098562
173.000000,0.173000,900.014884,88.725134,5.485616,-0.006095,0.098582
174.000000,0.174000,900.291364,88.744554,5.507196,-0.006117,0.098573
175.000000,0.175000,900.198504,88.725074,5.485506,-0.006094,0.098562
176.000000,0.176000,900.199784,88.763764,5.528676,-0.006142,0.098605
177.000000,0.177000,900.290374,88.744334,5.463956,-0.006069,0.098573
178.000000,0.178000,900.290374,88.744334,5.463956,-0.006069,0.098573
179.000000,0.179000,900.290374,88.744334,5.463956,-0.006069,0.098573
180.000000,0.180000,900.290374,88.744334,5.463956,-0.006069,0.098573
181.000000,0.181000,900.105764,88.744174,5.420826,-0.006022,0.098593
182.000000,0.182000,900.105764,88.744174,5.420826,-0.006022,0.098593
183.000000,0.183000,900.290494,88.782914,5.420966,-0.006021,0.098616
184.000000,0.184000,900.197634,88.763434,5.399276,-0.005998,0.098604
185.000000,0.185000,900.197634,88.763434,5.399276,-0.005998,0.098604
186.000000,0.186000,900.106054,88.782644,5.420756,-0.006022,0.098636
187.000000,0.187000,900.198914,88.802124,5.442446,-0.006046,0.098647
188.000000,0.188000,900.105934,88.744064,5.463746,-0.006070,0.098593
189.000000,0.189000,900.106054,88.782644,5.420756,-0.006022,0.098636
190.000000,0.190000,900.106054,88.782644,5.420756,-0.006022,0.098636
191.000000,0.191000,900.197804,88.763324,5.442196,-0.006046,0.098604
192.000000,0.192000,900.106224,88.782534,5.463676,-0.006070,0.098636
193.000000,0.193000,900.198094,88.801794,5.442126,-0.006045,0.098647
194.000000,0.194000,900.199204,88.840594,5.442376,-0.006046,0.098690
195.000000,0.195000,900.014764,88.840324,5.442166,-0.006047,0.098710
196.000000,0.196000,900.199374,88.840484,5.485296,-0.006093,0.098690
197.000000,0.197000,900.107624,88.859804,5.463856,-0.006070,0.098721
198.000000,0.198000,899.924294,88.898334,5.463896,-0.006072,0.098784
199.000000,0.199000,900.017444,88.956284,5.485516,-0.006095,0.098838
200.000000,0.200000,900.017444,88.956284,5.485516,-0.006095,0.098838
201.000000,0.201000,900.017444,88.956284,5.485516,-0.006095,0.098838
202.000000,0.202000,900.017324,88.917704,5.528506,-0.006143,0.098796
203.000000,0.203000,900.017324,88.917704,5.528506,-0.006143,0.098796
204.000000,0.204000,899.925864,88.975494,5.506996,-0.006119,0.098870
205.000000,0.205000,900.018724,88.994974,5.528686,-0.006143,0.098881
206.000000,0.206000,900.018724,88.994974,5.528686,-0.006143,0.098881
207.000000,0.207000,899.926974,89.014294,5.507246,-0.006120,0.098913
208.000000,0.208000,900.110594,89.014234,5.507136,-0.006118,0.098893
209.000000,0.209000,900.202464,89.033494,5.485586,-0.006094,0.098904
210.000000,0.210000,900.203744,89.072184,5.528756,-0.006142,0.098947
211.000000,0.211000,900.112164,89.091394,5.550236,-0.006166,0.098978
212.000000,0.212000,900.204854,89.110984,5.529006,-0.006142,0.098990
213.000000,0.213000,900.020414,89.110714,5.528796,-0.006143,0.099010
214.000000,0.214000,900.113154,89.091614,5.593476,-0.006214,0.098978
215.000000,0.215000,900.206014,89.111094,5.615166,-0.006238,0.098990
216.000000,0.216000,900.389634,89.111034,5.615056,-0.006236,0.098969
217.000000,0.217000,900.206014,89.111094,5.615166,-0.006238,0.098990
218.000000,0.218000,900.207294,89.149784,5.658336,-0.006286,0.099033
219.000000,0.219000,900.207584,89.188254,5.658266,-0.006286,0.099075
220.000000,0.220000,900.114724,89.168774,5.636576,-0.006262,0.099064
221.000000,0.221000,900.114434,89.130304,5.636646,-0.006262,0.099021
222.000000,0.222000,900.390914,89.149724,5.658226,-0.006284,0.099012
223.000000,0.223000,900.207584,89.188254,5.658266,-0.006286,0.099075
224.000000,0.224000,900.300444,89.207734,5.679956,-0.006309,0.099087
225.000000,0.225000,900.299334,89.168934,5.679706,-0.006309,0.099044
226.000000,0.226000,900.392194,89.188414,5.701396,-0.006332,0.099055
227.000000,0.227000,900.300614,89.207624,5.722876,-0.006357,0.099086
228.000000,0.228000,900.301724,89.246424,5.723126,-0.006357,0.099129
229.000000,0.229000,900.393474,89.227104,5.744566,-0.006380,0.099098
230.000000,0.230000,900.301604,89.207844,5.766116,-0.006405,0.099087
231.000000,0.231000,900.393474,89.227104,5.744566,-0.006380,0.099098
232.000000,0.232000,900.300614,89.207624,5.722876,-0.006357,0.099086
233.000000,0.233000,900.208744,89.188364,5.744426,-0.006381,0.099075
234.000000,0.234000,900.301894,89.246314,5.766046,-0.006405,0.099129
235.000000,0.235000,900.210024,89.227054,5.787596,-0.006429,0.099118
236.000000,0.236000,900.301604,89.207844,5.766116,-0.006405,0.099087
237.000000,0.237000,900.116874,89.169104,5.765976,-0.006406,0.099064
238.000000,0.238000,900.301484,89.169264,5.809106,-0.006452,0.099044
239.000000,0.239000,900.116874,89.169104,5.765976,-0.006406,0.099064
240.000000,0.240000,899.933424,89.169054,5.809006,-0.006455,0.099084
241.000000,0.241000,899.932314,89.130254,5.808756,-0.006455,0.099041
242.000000,0.242000,899.932314,89.130254,5.808756,-0.006455,0.099041
243.000000,0.243000,900.025174,89.149734,5.830446,-0.006478,0.099052
244.000000,0.244000,899.840444,89.110994,5.830306,-0.006479,0.099030
245.000000,0.245000,899.839334,89.072194,5.830056,-0.006479,0.098987
246.000000,0.246000,899.839334,89.072194,5.830056,-0.006479,0.098987
247.000000,0.247000,899.839334,89.072194,5.830056,-0.006479,0.098987
248.000000,0.248000,899.747464,89.052934,5.851606,-0.006504,0.098975
249.000000,0.249000,899.747464,89.052934,5.851606,-0.006504,0.098975
250.000000,0.250000,899.562734,89.014194,5.851466,-0.006505,0.098953
251.000000,0.251000,899.379114,89.014254,5.851576,-0.006506,0.098973
252.000000,0.252000,899.470574,88.956464,5.873086,-0.006529,0.098899
253.000000,0.253000,899.562444,88.975724,5.851536,-0.006505,0.098910
254.000000,0.254000,899.377714,88.936984,5.851396,-0.006506,0.098887
255.000000,0.255000,899.286134,88.956194,5.872876,-0.006531,0.098919
256.000000,0.256000,899.377884,88.936874,5.894316,-0.006554,0.098887
257.000000,0.257000,899.286014,88.917614,5.915866,-0.006578,0.098876
258.000000,0.258000,899.194144,88.898354,5.937416,-0.006603,0.098864
259.000000,0.259000,899.102274,88.879094,5.958966,-0.006628,0.098853
260.000000,0.260000,898.916554,88.840134,5.915586,-0.006581,0.098830
261.000000,0.261000,898.824514,88.820984,5.894216,-0.006558,0.098819
262.000000,0.262000,898.824514,88.820984,5.894216,-0.006558,0.098819
263.000000,0.263000,898.823404,88.782184,5.893966,-0.006557,0.098776
264.000000,0.264000,898.639954,88.782134,5.936996,-0.006607,0.098796
265.000000,0.265000,898.640944,88.782354,5.980236,-0.006655,0.098796
266.000000,0.266000,898.548084,88.762874,5.958546,-0.006631,0.098785
267.000000,0.267000,898.548084,88.762874,5.958546,-0.006631,0.098785
268.000000,0.268000,898.456213,88.743614,5.980096,-0.006656,0.098773
269.000000,0.269000,898.271483,88.704874,5.979956,-0.006657,0.098751
270.000000,0.270000,898.363234,88.685554,6.001396,-0.006680,0.098719
271.000000,0.271000,898.271483,88.704874,5.979956,-0.006657,0.098751
272.000000,0.272000,898.363234,88.685554,6.001396,-0.006680,0.098719
273.000000,0.273000,898.271363,88.666294,6.022946,-0.006705,0.098708
274.000000,0.274000,898.362944,88.647084,6.001466,-0.006680,0.098676
275.000000,0.275000,898.178214,88.608344,6.001326,-0.006682,0.098653
276.000000,0.276000,898.178214,88.608344,6.001326,-0.006682,0.098653
277.000000,0.277000,898.179203,88.608564,6.044566,-0.006730,0.098654
278.000000,0.278000,898.086343,88.589084,6.022876,-0.006706,0.098642
279.000000,0.279000,897.993484,88.569604,6.001186,-0.006683,0.098631
280.000000,0.280000,897.994473,88.569824,6.044426,-0.006731,0.098631
281.000000,0.281000,898.086054,88.550614,6.022946,-0.006706,0.098599
282.000000,0.282000,898.177804,88.531294,6.044386,-0.006730,0.098568
283.000000,0.283000,897.993074,88.492554,6.044246,-0.006731,0.098545
284.000000,0.284000,898.084654,88.473344,6.022766,-0.006706,0.098513
285.000000,0.285000,898.084654,88.473344,6.022766,-0.006706,0.098513
286.000000,0.286000,897.992784,88.454084,6.044316,-0.006731,0.098502
287.000000,0.287000,897.900914,88.434824,6.065866,-0.006756,0.098491
288.000000,0.288000,897.807764,88.376874,6.044246,-0.006732,0.098436
289.000000,0.289000,897.899634,88.396134,6.022696,-0.006708,0.098448
290.000000,0.290000,897.807644,88.338294,6.087236,-0.006780,0.098393
291.000000,0.291000,897.992084,88.338564,6.087446,-0.006779,0.098373
292.000000,0.292000,897.990804,88.299874,6.044276,-0.006731,0.098330
293.000000,0.293000,897.897944,88.280394,6.022586,-0.006707,0.098319
294.000000,0.294000,897.897824,88.241814,6.065576,-0.006755,0.098276
295.000000,0.295000,897.897824,88.241814,6.065576,-0.006755,0.098276
296.000000,0.296000,897.714374,88.241764,6.108606,-0.006805,0.098296
297.000000,0.297000,897.805954,88.222554,6.087126,-0.006780,0.098265
298.000000,0.298000,897.897534,88.203344,6.065646,-0.006755,0.098233
299.000000,0.299000,897.712804,88.164604,6.065506,-0.006757,0.098210
300.000000,0.300000,897.712684,88.126024,6.108496,-0.006805,0.098167
301.000000,0.301000,897.712394,88.087554,6.108566,-0.006805,0.098124
302.000000,0.302000,897.712394,88.087554,6.108566,-0.006805,0.098124
303.000000,0.303000,897.712394,88.087554,6.108566,-0.006805,0.098124
304.000000,0.304000,897.712104,88.049084,6.108636,-0.006805,0.098082
305.000000,0.305000,897.710994,88.010284,6.108386,-0.006804,0.098039
306.000000,0.306000,897.710704,87.971814,6.108456,-0.006804,0.097996
307.000000,0.307000,897.711694,87.972034,6.151696,-0.006853,0.097996
308.000000,0.308000,897.618834,87.952554,6.130006,-0.006829,0.097984
309.000000,0.309000,897.525684,87.894604,6.108386,-0.006806,0.097930
310.000000,0.310000,897.525394,87.856134,6.108456,-0.006806,0.097887
311.000000,0.311000,897.525394,87.856134,6.108456,-0.006806,0.097887
312.000000,0.312000,897.432414,87.798074,6.129756,-0.006830,0.097833
313.000000,0.313000,897.432414,87.798074,6.129756,-0.006830,0.097833
314.000000,0.314000,897.524164,87.778754,6.151196,-0.006854,0.097801
315.000000,0.315000,897.523874,87.740284,6.151266,-0.006854,0.097758
316.000000,0.316000,897.523584,87.701814,6.151336,-0.006854,0.097715
317.000000,0.317000,897.431714,87.682554,6.172886,-0.006878,0.097704
318.000000,0.318000,897.338734,87.624494,6.194186,-0.006903,0.097649
319.000000,0.319000,897.245704,87.605124,6.129576,-0.006832,0.097638
320.000000,0.320000,897.153834,87.585864,6.151126,-0.006856,0.097626
321.000000,0.321000,897.245294,87.528074,6.172636,-0.006880,0.097552
322.000000,0.322000,897.336754,87.470284,6.194146,-0.006903,0.097478
323.000000,0.323000,897.152144,87.470124,6.151016,-0.006856,0.097498
324.000000,0.324000,897.152024,87.431544,6.194006,-0.006904,0.097455
325.000000,0.325000,897.151734,87.393074,6.194076,-0.006904,0.097412
326.000000,0.326000,897.059864,87.373814,6.215626,-0.006929,0.097400
327.000000,0.327000,897.058584,87.335124,6.172456,-0.006881,0.097357
328.000000,0.328000,897.150044,87.277334,6.193966,-0.006904,0.097283
329.000000,0.329000,897.150044,87.277334,6.193966,-0.006904,0.097283
330.000000,0.330000,897.149634,87.200284,6.237026,-0.006952,0.097197
331.000000,0.331000,897.056484,87.142334,6.215406,-0.006929,0.097143
332.000000,0.332000,897.056484,87.142334,6.215406,-0.006929,0.097143
333.000000,0.333000,897.056364,87.103754,6.258396,-0.006977,0.097100
334.000000,0.334000,897.056074,87.065284,6.258466,-0.006977,0.097057
335.000000,0.335000,897.054964,87.026484,6.258216,-0.006976,0.097014
336.000000,0.336000,897.054674,86.988014,6.258286,-0.006976,0.096971
337.000000,0.337000,896.869944,86.949274,6.258146,-0.006978,0.096947
338.000000,0.338000,896.776794,86.891324,6.236526,-0.006954,0.096893
339.000000,0.339000,896.869534,86.872224,6.301206,-0.007026,0.096862
340.000000,0.340000,896.869244,86.833754,6.301276,-0.007026,0.096819
341.000000,0.341000,896.776264,86.775694,6.322576,-0.007050,0.096764
342.000000,0.342000,896.775974,86.737224,6.322646,-0.007050,0.096721
343.000000,0.343000,896.867554,86.718014,6.301166,-0.007026,0.096690
344.000000,0.344000,896.867264,86.679544,6.301236,-0.007026,0.096647
345.000000,0.345000,896.682534,86.640804,6.301096,-0.007027,0.096624
346.000000,0.346000,896.682244,86.602334,6.301166,-0.007027,0.096581
347.000000,0.347000,896.866564,86.564024,6.344366,-0.007074,0.096518
348.000000,0.348000,896.958144,86.544814,6.322886,-0.007049,0.096487
349.000000,0.349000,896.773414,86.506074,6.322746,-0.007051,0.096464
350.000000,0.350000,896.773004,86.429024,6.365806,-0.007099,0.096378
351.000000,0.351000,896.681254,86.448344,6.344366,-0.007075,0.096409
352.000000,0.352000,896.771434,86.351864,6.322706,-0.007051,0.096292
353.000000,0.353000,896.956044,86.352024,6.365836,-0.007097,0.096272
354.000000,0.354000,897.047624,86.332814,6.344356,-0.007072,0.096241
355.000000,0.355000,896.954474,86.274864,6.322736,-0.007049,0.096186
356.000000,0.356000,897.137804,86.236334,6.322696,-0.007048,0.096124
357.000000,0.357000,897.137804,86.236334,6.322696,-0.007048,0.096124
358.000000,0.358000,897.138794,86.236554,6.365936,-0.007096,0.096124
359.000000,0.359000,897.045934,86.217074,6.344246,-0.007072,0.096112
360.000000,0.360000,897.229144,86.139964,6.387196,-0.007119,0.096007
361.000000,0.361000,897.045814,86.178494,6.387236,-0.007120,0.096069
362.000000,0.362000,897.045524,86.140024,6.387306,-0.007120,0.096026
363.000000,0.363000,897.045524,86.140024,6.387306,-0.007120,0.096026
364.000000,0.364000,897.137394,86.159284,6.365756,-0.007096,0.096038
365.000000,0.365000,897.136984,86.082234,6.408816,-0.007144,0.095952
366.000000,0.366000,897.137974,86.082454,6.452056,-0.007192,0.095952
367.000000,0.367000,897.229844,86.101714,6.430506,-0.007167,0.095964
368.000000,0.368000,897.228564,86.063024,6.387336,-0.007119,0.095921
369.000000,0.369000,897.228564,86.063024,6.387336,-0.007119,0.095921
370.000000,0.370000,897.321134,86.044034,6.409096,-0.007142,0.095890
371.000000,0.371000,897.320024,86.005234,6.408846,-0.007142,0.095847
372.000000,0.372000,897.413054,86.024604,6.473456,-0.007213,0.095858
373.000000,0.373000,897.228154,85.985974,6.430396,-0.007167,0.095835
374.000000,0.374000,897.412594,85.986244,6.430606,-0.007166,0.095816
375.000000,0.375000,897.504464,86.005504,6.409056,-0.007141,0.095827
376.000000,0.376000,897.596214,85.986184,6.430496,-0.007164,0.095796
377.000000,0.377000,897.687794,85.966974,6.409016,-0.007139,0.095765
378.000000,0.378000,897.596094,85.947604,6.473486,-0.007212,0.095753
379.000000,0.379000,897.595924,85.947714,6.430566,-0.007164,0.095753
380.000000,0.380000,897.595634,85.909244,6.430636,-0.007164,0.095710
381.000000,0.381000,897.687504,85.928504,6.409086,-0.007140,0.095722
382.000000,0.382000,897.687384,85.889924,6.452076,-0.007187,0.095679
383.000000,0.383000,897.778964,85.870714,6.430596,-0.007163,0.095648
384.000000,0.384000,897.778964,85.870714,6.430596,-0.007163,0.095648
385.000000,0.385000,897.870714,85.851394,6.452036,-0.007186,0.095617
386.000000,0.386000,897.871824,85.890194,6.452286,-0.007186,0.095660
